SNR, RMSE, NMSE, prob
-12, 5.091583147826064, -13.734855464130582, 0.7681818181818182
-11, 3.902011272703527, -16.04595154064374, 0.8727272727272727
-10, 2.319979302168233, -20.561687636001867, 0.9663636363636363
-9, 1.6395089038228277, -23.57701116549109, 0.9868181818181818
-8, 1.155847520008627, -26.61291940316495, 0.9968181818181818
-7, 0.8201869110961592, -29.59287130782537, 1.0
-6, 0.6899936939948341, -31.09493236025407, 1.0
-5, 0.5935543206340841, -32.40202904263238, 1.0
-4, 0.5284038267608352, -33.412249863678014, 1.0
-3, 0.46158485908186775, -34.58594936971488, 1.0
-2, 0.426056453718446, -35.28290782599171, 1.0
-1, 0.3883469567398892, -36.08729295690698, 1.0
0, 0.36894906335498473, -36.53279814454213, 1.0
1, 0.3539679616265259, -36.8920336952104, 1.0
2, 0.3417365733891745, -37.19794649810274, 1.0
3, 0.3369257444335511, -37.320795168705686, 1.0
4, 0.32935330902005944, -37.51833372406907, 1.0
5, 0.32741457317169675, -37.56969709300178, 1.0
6, 0.3264399291000674, -37.59559670220983, 1.0
7, 0.3250178337311701, -37.63420665223242, 1.0
8, 0.323210355012726, -37.68233362578351, 1.0
9, 0.32330366326061516, -37.67979120173912, 1.0
10, 0.32404801812168343, -37.65902815832695, 1.0
11, 0.32394513211978493, -37.66054075805423, 1.0
12, 0.32260479339076586, -37.69785132814248, 1.0
