SNR, RMSE, NMSE, prob
-12, 5.147571654786294, -13.639864256596377, 0.7627272727272727
-11, 3.9422289764906684, -15.956885018864773, 0.8709090909090909
-10, 2.3424477159514243, -20.477971720469675, 0.9663636363636363
-9, 1.7231710906176405, -23.14471875850338, 0.985
-8, 1.1576745449621348, -26.599200631555707, 0.9972727272727273
-7, 0.8973557955115925, -28.811834554335075, 0.9990909090909091
-6, 0.7056131974014166, -30.90050089299278, 1.0
-5, 0.6103549523703199, -32.15958900104878, 1.0
-4, 0.5290372860113356, -33.40184331199061, 1.0
-3, 0.44888522455313434, -34.82827425343102, 1.0
-2, 0.4032602036342961, -35.76054348812142, 1.0
-1, 0.3568968570043657, -36.82083661291078, 1.0
0, 0.32611882478961607, -37.60460901506643, 1.0
1, 0.303093057461725, -38.23979301960626, 1.0
2, 0.28859752846965, -38.665923556492324, 1.0
3, 0.2764354604982367, -39.03960404965573, 1.0
4, 0.26482685275340834, -39.41233396078145, 1.0
5, 0.25941048319531096, -39.59190675788085, 1.0
6, 0.2580287852235847, -39.63829904396591, 1.0
7, 0.25230994802417145, -39.83366299716687, 1.0
8, 0.2533346395346137, -39.79814741475252, 1.0
9, 0.25121156805826705, -39.871211024215064, 1.0
10, 0.24960145298850644, -39.926273368402235, 1.0
11, 0.2499673595834415, -39.91230386777972, 1.0
12, 0.24788148956089123, -39.9863857039169, 1.0
