SNR, RMSE, NMSE, prob
-12, 5.573151998852353, -3.1530077587032683, 0.7095
-11, 4.479675199416781, -5.040889645077166, 0.8195
-10, 2.9435487769707342, -8.698254342004503, 0.9305
-9, 2.0627305446680757, -11.783478955710843, 0.9705
-8, 1.492340998695717, -14.586291812822159, 0.987
-7, 1.0606155157499217, -17.56747192319936, 0.9955
-6, 0.8321827323728137, -19.660910842644473, 0.9975
-5, 0.7385977080983107, -20.698885623041697, 0.998
-4, 0.5579102211678828, -23.13320377768667, 0.9995
-3, 0.45053085763378947, -24.989736406344846, 1.0
-2, 0.3957947781593774, -26.112775307290875, 1.0
-1, 0.3511840977461548, -27.162760322795382, 1.0
0, 0.33268443257568653, -27.61625936049265, 1.0
1, 0.3099700742863798, -28.237081046143636, 1.0
2, 0.28393125973405897, -28.99562495814735, 1.0
3, 0.2679869742274874, -29.497117017811682, 1.0
4, 0.2554969173368556, -29.92177319305457, 1.0
5, 0.24329252418027167, -30.341173752710546, 1.0
6, 0.2506016283716072, -30.090023631670924, 1.0
7, 0.2375859593222434, -30.553145034355772, 1.0
8, 0.23340075284494424, -30.698841542445052, 1.0
9, 0.22597172301132465, -30.98646564680162, 1.0
10, 0.22781738981733005, -30.91115858623924, 1.0
11, 0.22667079236237303, -30.957143428229767, 1.0
12, 0.22546046591422617, -31.01704607739552, 1.0
