SNR, RMSE, NMSE, prob
-12, 6.365456133002538, 6.474853896186029, 0.6265
-11, 5.29258374012128, 4.897949202353259, 0.753
-10, 4.1909565588781925, 2.879507366956526, 0.8585
-9, 3.388797068974201, 1.0323900768319816, 0.9155
-8, 2.611801973698484, -1.2811372812689028, 0.9595
-7, 2.2324354344495276, -2.625128635419964, 0.974
-6, 2.1622223597236188, -2.875215701972161, 0.972
-5, 2.029441586255986, -3.462802926603464, 0.9745
-4, 1.5667155385100313, -5.691254139847846, 0.989
-3, 1.542856950364694, -5.808148086754283, 0.987
-2, 1.4980407945498861, -6.093067062793768, 0.986
-1, 1.3619093467132701, -6.898799225356157, 0.9895
0, 0.9751056322101911, -9.784074547562982, 0.997
1, 0.9181210784632174, -10.29912790739334, 0.997
2, 1.0476392887456474, -9.202422292083506, 0.995
3, 0.9487451010260078, -10.035413130427077, 0.9955
4, 0.9586000924385816, -9.95985556877715, 0.9955
5, 0.7637940878832711, -11.934820701663503, 0.9975
6, 0.7815671626117223, -11.72314764736952, 0.998
7, 1.1525455922753491, -8.319120684429501, 0.992
8, 0.7171100977859873, -12.505693629437964, 0.998
9, 0.8013510257275765, -11.549032995794713, 0.997
10, 0.8532846949266671, -10.949842717372658, 0.9965
11, 0.8230695175331615, -11.262740570332381, 0.996
12, 0.7714336059836006, -11.817931979556981, 0.9975
