SNR, RMSE, NMSE, prob
-12, 5.254639178503009, -3.664167525062335, 0.744
-11, 3.656109014297425, -6.805437441587772, 0.885
-10, 2.2092925053362036, -11.190614692610723, 0.9665
-9, 1.531311672596298, -14.371057088116848, 0.9875
-8, 1.0536145093720755, -17.61001836734097, 0.9965
-7, 0.7480971216335051, -20.59947177046297, 1.0
-6, 0.6059063690125416, -22.417174490622862, 1.0
-5, 0.5274268963930987, -23.62379927503692, 1.0
-4, 0.46760290519906295, -24.66694612171741, 1.0
-3, 0.41553109231758395, -25.692156731882744, 1.0
-2, 0.3807957999030031, -26.448333518621837, 1.0
-1, 0.3590606436789841, -26.97010106154249, 1.0
0, 0.33080083390019516, -27.66557703188136, 1.0
1, 0.30901337762549214, -28.26393077275544, 1.0
2, 0.29403023121082716, -28.6920494357288, 1.0
3, 0.2899854603104969, -28.81186625854612, 1.0
4, 0.2799951620403953, -29.12647593765046, 1.0
5, 0.2719524147672311, -29.373890649385395, 1.0
6, 0.2707336595858207, -29.418856328836895, 1.0
7, 0.27116137465174756, -29.405003925530565, 1.0
8, 0.2667407704920784, -29.53909856709725, 1.0
9, 0.26233902195906944, -29.690289686432436, 1.0
10, 0.25616306112890425, -29.8925659321962, 1.0
11, 0.2625394040793805, -29.681164780955037, 1.0
12, 0.2587396402404835, -29.821194680982636, 1.0
