SNR, RMSE, NMSE, prob
-12, 8.539154798792083, 4.718946661946521, 0.28863636363636364
-11, 7.91684262618518, 4.061689174218587, 0.395
-10, 7.3163451271665005, 3.3765326023789406, 0.48863636363636365
-9, 6.437258141805676, 2.264667431749325, 0.610909090909091
-8, 5.352714361310327, 0.6621302950748759, 0.7377272727272727
-7, 4.149207475535856, -1.5500480558218226, 0.85
-6, 3.3768231959936656, -3.339184623256979, 0.9054545454545454
-5, 2.821631889543425, -4.899343975600365, 0.9381818181818182
-4, 2.85551345865298, -4.795666841536437, 0.9368181818181818
-3, 2.9037497974202875, -4.650167230866154, 0.9359090909090909
-2, 3.1231844024156556, -4.017398545026717, 0.9240909090909091
-1, 3.1797480569594363, -3.861496867700991, 0.9236363636363636
0, 3.351380626480103, -3.4048759804652513, 0.9159090909090909
1, 3.4119266719480286, -3.2493572999617775, 0.9172727272727272
2, 3.676380102114789, -2.6009429387977163, 0.9
3, 3.5958022908823355, -2.793434983036112, 0.9090909090909091
4, 3.640464961012704, -2.6862139597064623, 0.91
5, 3.6939655682932346, -2.5594942142170636, 0.9095454545454545
6, 3.5999957416828443, -2.7833113341762976, 0.9181818181818182
7, 3.6863528349543326, -2.5774130643378728, 0.9145454545454546
8, 3.682996070662225, -2.5853259671201, 0.9159090909090909
9, 3.6056177362028303, -2.7697574494664146, 0.9231818181818182
10, 3.700800421247617, -2.5434377746343415, 0.915
11, 3.5217687733221674, -2.974134300774631, 0.9336363636363636
12, 3.566882714809027, -2.8635745015005885, 0.9272727272727272
