SNR, RMSE, NMSE, prob
-12, 8.789976821327278, -3.408097418120863, 0.2359090909090909
-11, 8.336585326519979, -3.868088020106354, 0.3145454545454546
-10, 7.394597211887933, -4.909561559242353, 0.4640909090909091
-9, 6.431482873170367, -6.121629671405123, 0.5959090909090909
-8, 5.236827967434468, -7.9064858618072495, 0.7345454545454545
-7, 3.8344234171631, -10.613850657911264, 0.8595454545454545
-6, 2.5622600687889965, -14.115387852717081, 0.9395454545454546
-5, 1.4654474989279487, -18.96844672677346, 0.9827272727272728
-4, 0.7978551991492828, -24.249370427553725, 0.9968181818181818
-3, 0.634071810998908, -26.245083096935335, 0.9986363636363637
-2, 0.5572899391901704, -27.366227966466425, 0.9990909090909091
-1, 0.44344759959606783, -29.35100584234394, 1.0
0, 0.4223009510100532, -29.775410831933193, 1.0
1, 0.40524480245296246, -30.133502950861203, 1.0
2, 0.4084914980870054, -30.064191578440294, 1.0
3, 0.3862811343309376, -30.549782051193453, 1.0
4, 0.37640097945461, -30.774837119932826, 1.0
5, 0.3769390856386659, -30.76242856886248, 1.0
6, 0.3765751512154943, -30.770818837052435, 1.0
7, 0.37012792980404763, -30.920814852128128, 1.0
8, 0.3742143927470523, -30.825442274869754, 1.0
9, 0.36580174514305636, -31.022936557194658, 1.0
10, 0.372838542007647, -30.857435994224346, 1.0
11, 0.3667777196302467, -30.999793089681027, 1.0
12, 0.36554150498935667, -31.02911810893144, 1.0
