SNR, RMSE, NMSE, prob
50, 2.401649397459563, -10.450717508201864, 0.952
60, 2.285829316032846, -10.889190246344782, 0.956
70, 2.043962019993065, -11.862136517480641, 0.9655
80, 1.5349820526459146, -14.343101906282794, 0.9825
90, 1.7184390805602825, -13.364876822885437, 0.976
100, 1.402189455988273, -15.126711580025496, 0.9845
110, 1.194727956915741, -16.524779350822186, 0.9895
120, 1.2284151624964073, -16.276312141814394, 0.9885
130, 1.0490606951710593, -17.644925741494625, 0.9925
140, 0.9408298513696184, -18.607956608667685, 0.994
150, 1.0759296212204945, -17.428211667059227, 0.991
160, 0.8726768176009452, -19.25542876355084, 0.995
170, 0.7003357091631166, -21.149361674390764, 0.9975
180, 0.8272294951305337, -19.71056422556758, 0.9955
190, 0.7842196653078627, -20.18403347993241, 0.996
200, 0.6360015257929685, -22.004131471235404, 0.998
210, 0.44245460085559435, -25.146884526992665, 1.0
220, 0.4751434658945751, -24.540627693167714, 0.9995
230, 0.6120105267307955, -22.326140703914263, 0.998
240, 0.5969739996314359, -22.54288541326362, 0.998
250, 0.4551572142413178, -24.90124260732879, 0.9995
260, 0.48455875926991065, -24.361169454581507, 0.999
270, 0.5004320118131914, -24.070458887858024, 0.999
280, 0.376846950631628, -26.539810986824367, 1.0
290, 0.38093183886459336, -26.437751751087543, 1.0
300, 0.3785035429395444, -26.514073863055373, 1.0
310, 0.3766455127452037, -26.545917823021064, 1.0
320, 0.3778489595864017, -26.51498846797181, 1.0
330, 0.3524067887042803, -27.125796267581464, 1.0
340, 0.35594759045829477, -27.026169171406682, 1.0
350, 0.37061136941576805, -26.684688349181528, 1.0
360, 0.33398475739707123, -27.58757416218796, 1.0
370, 0.33546062363321233, -27.564016038182146, 1.0
380, 0.3327808767411819, -27.63008921484242, 1.0
390, 0.3434949623493429, -27.3353699718802, 1.0
400, 0.347141837412974, -27.25857115716711, 1.0
