SNR, RMSE, NMSE, prob
-12, 6.142970471096167, 6.16583185842709, 0.655
-11, 5.272467003151559, 4.864871847097967, 0.7615
-10, 4.420618201433948, 3.3429043332277937, 0.8495
-9, 3.63093036437578, 1.6318372187848753, 0.9105
-8, 3.1824287613494415, 0.43523161921249104, 0.94
-7, 3.1493541855206084, 0.3637233273960989, 0.9345
-6, 2.9218879219107956, -0.2599517201186041, 0.9435
-5, 2.7989846282515667, -0.6703237685050046, 0.9455
-4, 2.571549414186113, -1.3871596740660486, 0.953
-3, 2.329488432417487, -2.2294501484111664, 0.962
-2, 2.0982485507385182, -3.1664012305114726, 0.97
-1, 1.6043448389039872, -5.475808803679221, 0.9855
0, 1.5328862393737899, -5.854909334151742, 0.9865
1, 1.3927458363132508, -6.67968969469273, 0.989
2, 1.1874086458676707, -8.11465369643704, 0.9935
3, 1.0018346973817054, -9.56248267986104, 0.9965
4, 1.1681284258553155, -8.242793051243249, 0.9935
5, 1.0429568382236394, -9.229019831207726, 0.995
6, 0.9489533312802056, -10.037576638965684, 0.997
7, 1.0154816305838894, -9.418841533928642, 0.996
8, 0.7267970312384994, -12.389147494892024, 1.0
9, 0.8229974098550201, -11.317519571029367, 0.9985
10, 0.8897892104649189, -10.585979131356842, 0.9975
11, 0.901831228631368, -10.468965527421242, 0.997
12, 0.9064692656660895, -10.416841388244489, 0.997
