SNR, RMSE, NMSE, prob
2, 5.071539449301335, -10.40750189484536, 0.7533333333333333
3, 4.606902525495569, -11.071414547079257, 0.8036666666666666
4, 4.025676470385947, -12.355891790872546, 0.8593333333333333
5, 3.838896568610015, -12.701733973124252, 0.8706666666666667
6, 3.134197924981314, -14.349224869092094, 0.9101666666666667
7, 2.101140945038099, -17.646586087826137, 0.9606666666666667
8, 1.7454929467259368, -19.43289673583819, 0.9731666666666666
9, 1.3437115108375575, -21.695860222069538, 0.9848333333333333
10, 1.3597006987890141, -21.465131620980898, 0.9841666666666666
11, 1.6219454795724482, -19.876413771406877, 0.9761666666666666
12, 1.6447630833678968, -19.7956803928874, 0.975
13, 1.1265199787571099, -23.12465317363996, 0.9891666666666666
14, 0.8235736101000978, -25.970721523679817, 0.9948333333333333
15, 0.654324776333919, -28.011035302291578, 0.9971666666666666
16, 0.7965644614897411, -26.36401310041289, 0.995
17, 1.214038901812524, -22.82041198395202, 0.9865
18, 1.397768328475706, -21.696078874334663, 0.982
19, 1.5932812045769595, -20.706154436640887, 0.9761666666666666
20, 1.5885706441551741, -20.88088322838715, 0.9763333333333334
