SNR, RMSE, NMSE, prob
50, 2.569165436008278, -1.3590232749749656, 0.95
60, 2.6177826612896364, -1.2440575686901525, 0.946
70, 2.05274245653364, -3.330980220547439, 0.97
80, 1.906428870734831, -3.9587217294820363, 0.975
90, 1.649114167877739, -5.22973515077871, 0.983
100, 1.4498612111540177, -6.35759685866998, 0.988
110, 1.4220182412306972, -6.541543812867375, 0.9885
120, 1.108695102550348, -8.695852625331273, 0.9955
130, 1.255564351019476, -7.604982773916264, 0.991
140, 1.1429593827949147, -8.438559290157812, 0.994
150, 1.1432989384742083, -8.419392739875516, 0.9935
160, 0.9196851621564142, -10.309159670374644, 0.9975
170, 0.9592917870713498, -9.951203972373264, 0.997
180, 0.8976109073206583, -10.499032174941338, 0.9975
190, 0.8641779123698694, -10.866928896409933, 0.998
200, 0.7590723842917937, -12.000775030484395, 0.9995
210, 0.8421291173887937, -11.072654652575679, 0.9985
220, 0.7755453010737144, -11.82245697180404, 0.999
230, 0.7102689129804554, -12.55263637167053, 0.9995
240, 0.7557453601700335, -12.03472748261432, 0.999
250, 0.6582578297460311, -13.210224304898121, 1.0
260, 0.7108966946722404, -12.584209980838848, 0.9995
270, 0.6838320715769151, -12.909337104290174, 0.9995
280, 0.6622111471731471, -13.156495834040754, 1.0
290, 0.7136007382796963, -12.502398140277863, 0.999
300, 0.6148891812157403, -13.793620980709179, 1.0
310, 0.6155882880658538, -13.809380541435988, 1.0
320, 0.6821977253888927, -12.907911822474414, 0.999
330, 0.6170743821839256, -13.787242104817501, 1.0
340, 0.6090659783699085, -13.859859398707417, 1.0
350, 0.6107762041463656, -13.840873955986279, 1.0
360, 0.6075484789883047, -13.908498523309554, 1.0
370, 0.6062584754454008, -13.951075281245341, 1.0
380, 0.5910125868790458, -14.149613468262174, 1.0
390, 0.5962444482321186, -14.068646655931527, 1.0
400, 0.58016605059624, -14.32219870782193, 1.0
