SNR, RMSE, NMSE, prob
50, 0.8121868058607485, -19.867791060422725, 0.9975
60, 0.7088070560573404, -21.059505567605417, 0.998
70, 0.692362087699393, -21.26492737490799, 0.998
80, 0.5234859014337223, -23.68706815143502, 0.9995
90, 0.4948652618271418, -24.177820266916285, 0.9995
100, 0.41945676323985287, -25.60910149531643, 1.0
110, 0.38600069910632734, -26.33839805399921, 1.0
120, 0.3793284668944679, -26.482906793574074, 1.0
130, 0.3801885691670036, -26.460956954009376, 1.0
140, 0.35353454269483353, -27.109541306468387, 1.0
150, 0.329160891536517, -27.715724351342004, 1.0
160, 0.319025896924144, -27.995978781114452, 1.0
170, 0.31653786740071355, -28.046973652779474, 1.0
180, 0.3073894034747219, -28.30930660138192, 1.0
190, 0.3051081473134912, -28.383711956144282, 1.0
200, 0.2897014223828618, -28.83428207165825, 1.0
210, 0.29382719529286744, -28.70241904402498, 1.0
220, 0.28193682703102746, -29.074086762802906, 1.0
230, 0.2819581990110935, -29.057623989975298, 1.0
240, 0.2771066160086602, -29.2090558458001, 1.0
250, 0.27424398986007925, -29.301728847980463, 1.0
260, 0.25941335482147837, -29.78825182368036, 1.0
270, 0.26657199436743634, -29.54107012449451, 1.0
280, 0.26198189259640986, -29.697685590354563, 1.0
290, 0.24661846061347512, -30.21418556316487, 1.0
300, 0.2481386958018369, -30.18158293786335, 1.0
310, 0.24357448033228707, -30.331938084567184, 1.0
320, 0.24609372535373514, -30.239342269390754, 1.0
330, 0.23950513320472622, -30.48038506975637, 1.0
340, 0.23331518614435856, -30.69503017291414, 1.0
350, 0.23367853551269385, -30.69068666984468, 1.0
360, 0.2344152051515832, -30.66239152710175, 1.0
370, 0.22371641452619018, -31.0828900318019, 1.0
380, 0.22231053384412564, -31.134055615452322, 1.0
390, 0.22032668767225963, -31.19243530577982, 1.0
400, 0.22622238904824782, -30.977998624211196, 1.0
