SNR, RMSE, NMSE, prob
-12, 8.599035358113618, 1.690617436410842, 0.2781818181818182
-11, 8.738216220747754, 1.8300784735305404, 0.2531818181818182
-10, 8.788911402276987, 1.8803244627195095, 0.24409090909090908
-9, 8.958519560951382, 2.0463476687528397, 0.21545454545454545
-8, 8.977883177260692, 2.06510174222684, 0.21272727272727274
-7, 9.000472463045899, 2.0869288815839897, 0.20954545454545453
-6, 9.03766336476783, 2.122745941447552, 0.20318181818181819
-5, 9.004387315072494, 2.0907060798264276, 0.20909090909090908
-4, 8.983749724155178, 2.070775619985063, 0.2131818181818182
-3, 8.89876600219203, 1.9882184741784399, 0.2290909090909091
-2, 8.649034365051001, 1.7409751894228136, 0.2736363636363636
-1, 8.131297559413357, 1.2048198110796875, 0.3609090909090909
0, 7.212672875375211, 0.1635474475095965, 0.5054545454545455
1, 5.461486645498833, -2.2521597422585375, 0.7290909090909091
2, 3.2636531404329374, -6.72429733966473, 0.9168181818181819
3, 1.6508496482857973, -12.64422683778948, 0.9886363636363636
4, 1.0191351138843725, -16.833741968043775, 1.0
5, 0.8111159599175684, -18.816718330325962, 1.0
6, 0.6674919224105658, -20.509456984733305, 1.0
7, 0.5656854376897091, -21.946877303809572, 1.0
8, 0.4874796089822983, -23.23924818618171, 1.0
9, 0.4395245388713208, -24.138714732395286, 1.0
10, 0.3963469555993365, -25.03686672808625, 1.0
11, 0.37221694876959877, -25.582454381788846, 1.0
12, 0.354195628198843, -26.013513330397473, 1.0
