SNR, RMSE, NMSE, prob
-12, 8.864749393691385, 1.9549519920211926, 0.22863636363636364
-11, 8.904991195764673, 1.9942926247492108, 0.22272727272727272
-10, 8.804964249385263, 1.8961746811423386, 0.24454545454545454
-9, 9.003605085829568, 2.089951484667337, 0.20863636363636365
-8, 9.012977259390716, 2.09898824706379, 0.20909090909090908
-7, 9.15874991414998, 2.2383467444859786, 0.18136363636363637
-6, 9.264646142022523, 2.3381994773592765, 0.1618181818181818
-5, 9.345929595304174, 2.4140728279728476, 0.1459090909090909
-4, 9.40084643063368, 2.4649618969878153, 0.1359090909090909
-3, 9.457920681169131, 2.5175360884420095, 0.12409090909090909
-2, 9.576931800409904, 2.6261506220269553, 0.09818181818181818
-1, 9.659578852970489, 2.700786581961703, 0.07954545454545454
0, 9.67043620247387, 2.710544010248654, 0.07727272727272727
1, 9.691463908105835, 2.72941038627158, 0.07318181818181818
2, 9.739400764010192, 2.772267465217779, 0.06181818181818182
3, 9.721942377268538, 2.756683592893014, 0.06636363636363636
4, 9.756530910829762, 2.7875312306170574, 0.05818181818181818
5, 9.820666287753697, 2.844441815592674, 0.04318181818181818
6, 9.82804845021616, 2.8509685077122504, 0.041363636363636366
7, 9.82747054230381, 2.850457742415096, 0.041363636363636366
8, 9.787717487553323, 2.8152512376674417, 0.05090909090909091
9, 9.836087081034105, 2.8580700224827864, 0.03954545454545454
10, 9.808937481037209, 2.8340620639309426, 0.045909090909090906
11, 9.82081972056179, 2.844577516315398, 0.04318181818181818
12, 9.818600388869834, 2.842614434072832, 0.04363636363636364
