SNR, RMSE, NMSE, prob
-12, 8.00518099358089, -9.804346826186869, 0.3809090909090909
-11, 7.574915841807071, -10.28421369503585, 0.45227272727272727
-10, 6.829066549344426, -11.184543027562235, 0.5654545454545454
-9, 6.068210383552937, -12.21055735495538, 0.6690909090909091
-8, 5.259318134719642, -13.453181094989393, 0.76
-7, 4.087570946389615, -15.642463861233002, 0.8718181818181818
-6, 3.271658608898538, -17.576410340926344, 0.9295454545454546
-5, 2.6395230263400506, -19.441260846243917, 0.9627272727272728
-4, 1.9334119441095523, -22.145281978696133, 0.9895454545454545
-3, 1.4745029629092667, -24.49885693817649, 0.9990909090909091
-2, 1.2982925619113332, -25.604318555444383, 0.9995454545454545
-1, 1.1083566762963943, -26.978179096946384, 1.0
0, 0.9468128506868244, -28.3464870547592, 1.0
1, 0.8383967218258286, -29.402778503129454, 1.0
2, 0.7529336566330737, -30.336635717262585, 1.0
3, 0.6465291775952897, -31.66000734903959, 1.0
4, 0.5708048574559883, -32.742016728354734, 1.0
5, 0.5114151559622754, -33.69629804250299, 1.0
6, 0.48071915787350694, -34.2339413260721, 1.0
7, 0.45196540116918954, -34.76966613021685, 1.0
8, 0.4159326979910732, -35.49130866753595, 1.0
9, 0.39242834780835134, -35.99656248612125, 1.0
10, 0.37160584859207213, -36.47011912912558, 1.0
11, 0.3659359194230689, -36.603669113360006, 1.0
12, 0.353553399790511, -36.90266956499704, 1.0
