SNR, RMSE, NMSE, prob
10, 6.807583633089668, -11.211910219286807, 0.5522727272727272
30, 4.043288287341541, -15.737075749202225, 0.8440909090909091
50, 2.4892790919089305, -19.950298091548927, 0.9422727272727273
70, 1.6114161672305978, -23.727615591024605, 0.9768181818181818
90, 1.0643605195557893, -27.329994792679173, 0.990909090909091
110, 0.6734731612373123, -31.30536406094819, 0.9972727272727273
130, 0.36909036136723117, -36.52911585348877, 1.0
150, 0.3702460893390065, -36.5019603341083, 1.0
170, 0.3401400395738714, -37.23861477754481, 1.0
190, 0.3329917048376966, -37.42310163271873, 1.0
210, 0.3245260474256178, -37.646778726299175, 1.0
230, 0.31341764661058286, -37.949301021298176, 1.0
250, 0.30689090724487617, -38.13208950679732, 1.0
270, 0.3008936922193724, -38.303508261877084, 1.0
290, 0.29565717880027814, -38.45600134918145, 1.0
310, 0.29970856310397637, -38.3377869025402, 1.0
330, 0.2882362348069442, -38.67679840679207, 1.0
350, 0.28316967963325956, -38.83083493885803, 1.0
370, 0.2867105831533056, -38.72289545045148, 1.0
390, 0.2851733216886049, -38.76959205272006, 1.0
