SNR, RMSE, NMSE, prob
-12, 7.986609970593352, 1.048872268531425, 0.38227272727272726
-11, 7.2371548143728885, 0.19297999332910526, 0.49727272727272726
-10, 6.275023682472776, -1.0460698703865308, 0.6286363636363637
-9, 4.721450397140892, -3.516868648001395, 0.7959090909090909
-8, 2.9735289107415386, -7.532933955580004, 0.9277272727272727
-7, 1.9021156599079543, -11.413638836140017, 0.9736363636363636
-6, 1.095369790142564, -16.207162085528157, 0.9945454545454545
-5, 0.7112318988817978, -19.958152732989607, 0.9995454545454545
-4, 0.6101361711751481, -21.289841810956855, 0.9995454545454545
-3, 0.5053060583508514, -22.927287153622082, 1.0
-2, 0.4651556697187401, -23.646410896015663, 1.0
-1, 0.4322674024667416, -24.283327546498686, 1.0
0, 0.40516406697510166, -24.845758837421034, 1.0
1, 0.39140359653247836, -25.145881013659704, 1.0
2, 0.3666831750947973, -25.71255760658744, 1.0
3, 0.36801113708693817, -25.681158029650955, 1.0
4, 0.36559368581690854, -25.73840353818941, 1.0
5, 0.35838158219838073, -25.911463615255226, 1.0
6, 0.3521535207523941, -26.063736571011585, 1.0
7, 0.336946798748667, -26.447150568782547, 1.0
8, 0.34663926921193267, -26.200822065412993, 1.0
9, 0.34111417459828725, -26.340381948218816, 1.0
10, 0.33770953113001084, -26.42751092318494, 1.0
11, 0.34366131635771263, -26.275764284169966, 1.0
12, 0.33602251956735396, -26.4710095867149, 1.0
