SNR, RMSE, NMSE, prob
10, 6.670973349431003, -5.801502660619612, 0.573
20, 6.2174991686254355, -6.412972056168327, 0.626
30, 5.91120062782614, -6.8517727800328885, 0.66
40, 5.8799509737252755, -6.897812673577435, 0.6625
50, 5.703974220390773, -7.161735693243089, 0.6815
60, 5.701608565818012, -7.165338808528049, 0.6805
70, 5.738922151321861, -7.108680102227879, 0.6755
80, 5.874878340664773, -6.905309223717726, 0.659
90, 5.67468251211683, -7.206455401970163, 0.682
100, 5.712828380380558, -7.148263222076336, 0.677
110, 5.610239851199301, -7.305658197911592, 0.6885
120, 5.819767637400577, -6.987173870296618, 0.664
130, 5.734837001145759, -7.114865200696897, 0.674
140, 5.707933272438007, -7.155709024948619, 0.6765
150, 5.653115653856056, -7.23952936290933, 0.683
160, 5.689232092980994, -7.184213748963799, 0.6785
170, 5.733136513155412, -7.117441113713236, 0.6735
180, 5.7453832962318705, -7.098906625233312, 0.672
190, 5.629720701844575, -7.275549784738601, 0.685
200, 5.7136664444435254, -7.146989107470728, 0.6755
210, 5.74315684663095, -7.102273231524439, 0.672
220, 5.7344245975079575, -7.115489842912091, 0.673
230, 5.873305584398026, -6.907634823577124, 0.6565
240, 5.7759464117419235, -7.052823668187599, 0.668
250, 5.754770717597698, -7.084726271825557, 0.6705
260, 5.787960604629724, -7.0347754443628165, 0.6665
270, 5.809234761260712, -7.002908225076804, 0.664
280, 5.802206034934387, -7.013423844920192, 0.665
290, 5.727314405535726, -7.126266279311819, 0.6735
300, 5.752363699522513, -7.088360033786608, 0.6705
310, 5.863607442214355, -6.921989025858747, 0.6575
320, 5.89392743771549, -6.87719107778213, 0.654
330, 5.825444677088392, -6.978705129191022, 0.662
340, 5.8328572035670305, -6.967659884992025, 0.661
350, 5.8374211998978, -6.960866153242348, 0.6605
360, 5.7734794666533436, -7.056534261828194, 0.668
370, 5.918847097036344, -6.840544355858356, 0.651
380, 5.81543936965894, -6.993636128791751, 0.663
390, 5.850313147849169, -6.941704512635636, 0.659
400, 5.8624782095012, -6.923661944007872, 0.6575
