SNR, RMSE, NMSE, prob
-12, 8.179214875342648, 0.17920683608364366, 0.345
-11, 7.374270419539361, -0.7114389853264318, 0.471
-10, 5.879040198914463, -2.6895504831394925, 0.669
-9, 3.540239548895884, -7.091675960316569, 0.888
-8, 1.9778402754881925, -12.13982889413854, 0.9705
-7, 1.4100233757275127, -15.094105194507357, 0.9875
-6, 1.0049978790288308, -18.021981938916326, 0.995
-5, 0.9929529153691173, -18.128471631427868, 0.994
-4, 0.8608875118026056, -19.36556197867315, 0.9955
-3, 0.7452842020689049, -20.617788934449777, 0.9965
-2, 0.6793304568018165, -21.42055478999035, 0.997
-1, 0.5284556917295589, -23.613285566945258, 0.9985
0, 0.38265036302084066, -26.400866351741158, 0.9995
1, 0.31065902561619263, -28.21779687891472, 1.0
2, 0.26714777994673716, -29.524857755040216, 1.0
3, 0.41654868513414656, -25.666075363844826, 0.999
4, 0.3984481223903794, -26.06205079193796, 0.999
5, 0.2415642049139563, -30.403097422482688, 1.0
6, 0.21505577352785168, -31.418679276615997, 1.0
7, 0.21268742371932545, -31.514724249890392, 1.0
8, 0.2168174476232067, -31.33900204147817, 1.0
9, 0.37937210324979986, -26.48623974200984, 0.999
10, 0.22021741116170362, -31.205862963240158, 1.0
11, 0.3015817683100584, -28.476953016678856, 0.9995
12, 0.20088036766198455, -32.01970418862946, 1.0
