SNR, RMSE, NMSE, prob
1, 7.45401820502494, 0.4494317201020447, 0.5177272727272727
2, 3.6195817203518588, -5.825209536551405, 0.884090909090909
3, 1.6443301538122976, -12.678596842321559, 0.9772727272727273
4, 0.7076092362822464, -20.00250740123851, 0.9972727272727273
5, 0.508254968656448, -22.876744602797835, 1.0
6, 0.521205960962562, -22.6581897811854, 1.0
7, 0.4900408082077044, -23.19373231271578, 1.0
8, 0.43451879154462725, -24.238206001221847, 1.0
9, 0.4304517742728354, -24.31988721652539, 1.0
10, 0.4119103754478758, -24.7023226345876, 1.0
