SNR, RMSE, NMSE, prob
-12, 5.126793412674307, -13.674995919276347, 0.7645454545454545
-11, 3.8958162162965, -16.05975271479124, 0.8736363636363637
-10, 2.2704998256427404, -20.748940384761433, 0.9690909090909091
-9, 1.6722152358528488, -23.405443235941693, 0.985909090909091
-8, 1.1760654742479535, -26.46230030190514, 0.9963636363636363
-7, 0.8268260696001352, -29.522844767559263, 1.0
-6, 0.6859887972571922, -31.145494325287775, 1.0
-5, 0.5946477959339342, -32.386042185976805, 1.0
-4, 0.5214269371869358, -33.527699681143815, 1.0
-3, 0.451127649137714, -34.7849915552898, 1.0
-2, 0.4102561665752916, -35.61114843651905, 1.0
-1, 0.3703940843251876, -36.49841024411429, 1.0
0, 0.3497769030462236, -36.99630382438898, 1.0
1, 0.3317835208167864, -37.4542165638954, 1.0
2, 0.31990134706917034, -37.77145432949064, 1.0
3, 0.3135983337425805, -37.944004171692534, 1.0
4, 0.30505122199115114, -38.1841189663279, 1.0
5, 0.3020337491862479, -38.270547737906156, 1.0
6, 0.30088639133155387, -38.30361128627867, 1.0
7, 0.2984349064273521, -38.37535809954091, 1.0
8, 0.2970579295081153, -38.415215956889824, 1.0
9, 0.296337828335147, -38.436261833869395, 1.0
10, 0.29678415089978255, -38.422401457527194, 1.0
11, 0.296250054744583, -38.43680113751421, 1.0
12, 0.2958801867672339, -38.44894996521722, 1.0
