SNR, RMSE, NMSE, prob
10, 5.646957426473892, -1.9620869953298223, 0.7077272727272728
30, 4.8523890934720075, -3.2792648969130362, 0.7813636363636364
50, 4.454121957448029, -4.0231351793260846, 0.8122727272727273
70, 4.12225671657799, -4.695676582599125, 0.84
90, 3.821552748348, -5.353580091200152, 0.8627272727272727
110, 3.691255047153892, -5.654896178793043, 0.8718181818181818
130, 3.502313924478404, -6.111275856746106, 0.8845454545454545
150, 3.351977753804454, -6.492354706368669, 0.894090909090909
170, 3.115821635848025, -7.126925489672358, 0.9095454545454545
190, 2.9538818523474513, -7.590514856017565, 0.9190909090909091
210, 3.007707957969388, -7.4336639643261435, 0.9154545454545454
230, 2.832689276929393, -7.954398504711984, 0.9259090909090909
250, 2.574777955866856, -8.783581629690357, 0.9395454545454546
270, 2.7411733846905615, -8.23964713403085, 0.9304545454545454
290, 2.48429940356765, -9.094298564803442, 0.9436363636363636
310, 2.29834229875467, -9.77008306195582, 0.9527272727272728
330, 2.3756808376789436, -9.482615380510076, 0.9495454545454546
350, 2.310040713566637, -9.725984592855813, 0.9518181818181818
370, 2.3962127482625624, -9.4078697711242, 0.9481818181818182
390, 2.03653431902307, -10.82054261056208, 0.9636363636363636
