SNR, RMSE, NMSE, prob
-12, 6.423186365002178, 2.245659390524184, 0.6263636363636363
-11, 5.466935136669659, 0.8455273582224943, 0.7459090909090909
-10, 4.789592171375593, -0.30338036918077993, 0.8186363636363636
-9, 4.246819020315722, -1.3480759969889589, 0.87
-8, 3.91618833468532, -2.0520796883152204, 0.9027272727272727
-7, 3.8782590906035885, -2.1366147065379995, 0.9072727272727272
-6, 3.563356585636378, -2.8721653824827325, 0.9345454545454546
-5, 3.4427598207321366, -3.1712165591774193, 0.945
-4, 3.416562276956846, -3.237564241469906, 0.95
-3, 3.3942703193277817, -3.2944225505539206, 0.9509090909090909
-2, 3.2178441328506917, -3.7580510113705303, 0.9640909090909091
-1, 3.2103984945052644, -3.778172218597483, 0.9659090909090909
0, 3.216639520606372, -3.7613032057673297, 0.9663636363636363
1, 3.2805006605202895, -3.5905484867288413, 0.9627272727272728
2, 3.3865674968877557, -3.31415635939927, 0.9554545454545454
3, 3.217748308850481, -3.758309663837986, 0.9672727272727273
4, 3.336237552321766, -3.4442117388780824, 0.96
5, 3.1454084433172596, -3.9558101100498484, 0.9727272727272728
6, 3.2539598534218945, -3.661107267023733, 0.9659090909090909
7, 3.2622063743682355, -3.639122441568401, 0.965
8, 3.2533737755228533, -3.6626718447961064, 0.9663636363636363
9, 3.2368932188066464, -3.706783621347502, 0.9668181818181818
10, 3.242047818771444, -3.6929627476207494, 0.9668181818181818
11, 3.2424759127283242, -3.6918158970441945, 0.9672727272727273
12, 3.164219087182548, -3.9040201669436536, 0.9713636363636363
