SNR, RMSE, NMSE, prob
-12, 3.901400348090067, -10.463441647769118, 0.8718181818181818
-11, 2.840893361925424, -13.218753372436105, 0.9390909090909091
-10, 1.6965483396202623, -17.696527243678197, 0.9872727272727273
-9, 1.0990253398372802, -21.467697902420404, 0.9977272727272727
-8, 0.8832079068647865, -23.366593040513443, 0.9995454545454545
-7, 0.6921587525399703, -25.483737722407316, 1.0
-6, 0.6002957500861876, -26.720546647530163, 1.0
-5, 0.5149025579363798, -28.053351020978376, 1.0
-4, 0.4518818763961676, -29.187353546988103, 1.0
-3, 0.4047271227708354, -30.14460582783596, 1.0
-2, 0.34621082895128646, -31.50103906525789, 1.0
-1, 0.3250516609482697, -32.048804219229176, 1.0
0, 0.3142130745139741, -32.34336697638591, 1.0
1, 0.2892268034293034, -33.06308126478762, 1.0
2, 0.27835932188134754, -33.39573662215098, 1.0
3, 0.2706141285050432, -33.6408426733111, 1.0
4, 0.262722349351911, -33.89791163582832, 1.0
5, 0.24414544762462728, -34.5348794080434, 1.0
6, 0.24045954421811264, -34.66701162855172, 1.0
7, 0.24476408618744275, -34.51289811748735, 1.0
8, 0.2384682640935528, -34.739240208389354, 1.0
9, 0.23374989432125898, -34.91282355419011, 1.0
10, 0.2295079563771059, -35.07189709664368, 1.0
11, 0.22815247106607447, -35.12334847295024, 1.0
12, 0.22400573818964756, -35.282669150586216, 1.0
