SNR, RMSE, NMSE, prob
-12, 3.575051654004007, -11.946824476742195, 0.8927272727272727
-11, 2.3743527847352213, -15.501565934341187, 0.96
-10, 1.4502387481128447, -19.78368079656797, 0.9904545454545455
-9, 1.1226165009201565, -22.007842478955567, 0.9963636363636363
-8, 0.7790389622873516, -25.181287322991118, 1.0
-7, 0.6826147105286747, -26.32895802691975, 0.9995454545454545
-6, 0.5658454808637462, -27.958513855661685, 1.0
-5, 0.4749772792420491, -29.479014179631356, 1.0
-4, 0.40104007026237637, -30.948715543625383, 1.0
-3, 0.36751664213388896, -31.70693067696249, 1.0
-2, 0.31369709423838626, -33.08226097293665, 1.0
-1, 0.29295882650776583, -33.676339153563816, 1.0
0, 0.2562504293130688, -34.83917887193852, 1.0
1, 0.2409273402333006, -35.37474916727736, 1.0
2, 0.22155313765408918, -36.102912794497435, 1.0
3, 0.21108885371176855, -36.52316485382193, 1.0
4, 0.2024444820471547, -36.886352020204775, 1.0
5, 0.19254869549443215, -37.32165927775297, 1.0
6, 0.18441673256949434, -37.69646443148173, 1.0
7, 0.17902906563950563, -37.95399998027108, 1.0
8, 0.18078980741007256, -37.86899204966483, 1.0
9, 0.17426626055512232, -38.18820465890675, 1.0
10, 0.16895480039716773, -38.45706018624112, 1.0
11, 0.17354221007011672, -38.224368403835655, 1.0
12, 0.16706556846928697, -38.55473183818319, 1.0
