SNR, RMSE, NMSE, prob
10, 2.3391979124051088, -20.490430574872995, 0.9613636363636363
30, 0.8718995690237873, -29.062440643917313, 0.9977272727272727
50, 0.6366571025558991, -31.79365815038131, 0.9995454545454545
70, 0.5106355351218269, -33.70954924120071, 1.0
90, 0.4572815052577886, -34.66809719549402, 1.0
110, 0.4140762193737459, -35.53016413634137, 1.0
130, 0.3894267403019889, -36.06325454437552, 1.0
150, 0.38042292076835643, -36.266436422748086, 1.0
170, 0.3647961671617395, -36.630764602852125, 1.0
190, 0.35004153711888497, -36.98937828582973, 1.0
210, 0.3408216894179591, -37.2212254349282, 1.0
230, 0.3415049377958082, -37.20383017655499, 1.0
250, 0.33160320078815714, -37.45939565008135, 1.0
270, 0.32954123745270913, -37.51357456848155, 1.0
290, 0.3265452429936947, -37.59290268940805, 1.0
310, 0.31659582857348495, -37.86166616623721, 1.0
330, 0.31877328714604397, -37.80213151026417, 1.0
350, 0.30800651888424907, -38.100571761457815, 1.0
370, 0.30535245667619354, -38.175741563460505, 1.0
390, 0.3046277853372356, -38.196379675890654, 1.0
