SNR, RMSE, NMSE, prob
10, 2.72720643062161, -13.570926528220921, 0.9405
20, 1.3589247904859814, -19.62137834504077, 0.9895
30, 0.9747752726376633, -22.50719669760661, 0.9955
40, 0.6857056297891654, -25.562532470968954, 0.999
50, 0.6089276252784303, -26.593973229947842, 0.9995
60, 0.5301199786073773, -27.79780333814947, 1.0
70, 0.49032971718540985, -28.47552247101664, 1.0
80, 0.45813743835916165, -29.065371110133334, 1.0
90, 0.43874182747318263, -29.441105976292793, 1.0
100, 0.41343769095935023, -29.95708544436454, 1.0
110, 0.390324310207341, -30.456774755883572, 1.0
120, 0.3910497954403436, -30.440645512712802, 1.0
130, 0.3765963775346426, -30.76776400877897, 1.0
140, 0.35196809118493166, -31.355220915966715, 1.0
150, 0.35186455495496977, -31.357776365130405, 1.0
160, 0.3408594526002868, -31.63377992935722, 1.0
170, 0.3285101283905711, -31.95431149435744, 1.0
180, 0.3175278382962777, -32.249650638431426, 1.0
190, 0.3151737910450228, -32.31428486103962, 1.0
200, 0.30769335328700925, -32.522924476958856, 1.0
210, 0.30166645910214446, -32.69474626026924, 1.0
220, 0.3035049182660819, -32.64197211025481, 1.0
230, 0.2997443880211519, -32.75026555862195, 1.0
240, 0.2879970926273433, -33.09752470326741, 1.0
250, 0.2867621210105708, -33.13485109464264, 1.0
260, 0.27742136911829407, -33.422488559322396, 1.0
270, 0.2811819480016502, -33.30553806645444, 1.0
280, 0.2706313925565236, -33.63772332868651, 1.0
290, 0.2673153207877827, -33.744809765076745, 1.0
300, 0.26545832791447904, -33.80535968346992, 1.0
310, 0.26297338038724005, -33.887050992828655, 1.0
320, 0.26069673264292725, -33.962575011274616, 1.0
330, 0.2557426023591946, -34.12922517132651, 1.0
340, 0.26252735496821783, -33.90179551452027, 1.0
350, 0.2515468390610279, -34.27290948658799, 1.0
360, 0.2456036672702737, -34.48058982847645, 1.0
370, 0.25032219428894686, -34.31529963119543, 1.0
380, 0.24524324997447175, -34.493345517908836, 1.0
390, 0.24620259130304767, -34.459434381463424, 1.0
400, 0.24155349024138353, -34.625020432536296, 1.0
