SNR, RMSE, NMSE, prob
-12, 5.153497789915478, 4.640305187190375, 0.784
-11, 4.704226918975438, 3.8743596927849504, 0.8325
-10, 4.035388177572034, 2.5509505292195516, 0.895
-9, 3.4562680967144646, 1.2036272724938386, 0.9425
-8, 3.1928412099725128, 0.46360420905643873, 0.9605
-7, 3.1258715808343345, 0.2987158607643106, 0.965
-6, 3.1453684017705315, 0.38020760721223296, 0.9635
-5, 3.0474495936181456, 0.06839658201252882, 0.959
-4, 2.751354524302411, -0.800126058948019, 0.9695
-3, 2.649596546157244, -1.1110663327860724, 0.9695
-2, 2.70329517491, -0.9656704820411568, 0.968
-1, 2.860426865737291, -0.45314626649509426, 0.968
0, 3.055969620622965, 0.13787280595019358, 0.964
1, 3.252370505453679, 0.6868732086447195, 0.9615
2, 3.2684043007337644, 0.6800576329248718, 0.964
3, 3.0713836001638013, 0.1682771621305014, 0.9765
4, 2.922788563250669, -0.27665691347249816, 0.9845
5, 2.734758831153891, -0.8559658810589574, 0.9935
6, 2.6494466573639195, -1.1193701319287592, 0.997
7, 2.9520392285968806, -0.1498404804754606, 0.9785
8, 3.4381542925376727, 1.1090968603477243, 0.9455
9, 4.146943095705081, 2.7290725814360433, 0.888
10, 4.201711832696707, 2.8968034391523116, 0.8825
11, 3.741119028969136, 1.888559594953417, 0.921
12, 4.0653744344893274, 2.618107972681826, 0.8955
