SNR, RMSE, NMSE, prob
-12, 6.117851129261505, -1.266399156857917, 0.6568181818181819
-11, 5.4709329923496135, -2.237149354359002, 0.7286363636363636
-10, 4.483061042151344, -3.96688420806652, 0.8259090909090909
-9, 3.9105652817420133, -5.153586471063822, 0.8681818181818182
-8, 3.765477788905711, -5.481975458829397, 0.8745454545454545
-7, 3.7704058737063066, -5.470615191498252, 0.8709090909090909
-6, 3.4790434731330695, -6.169180155325811, 0.8895454545454545
-5, 3.387343322726656, -6.401192932599908, 0.8945454545454545
-4, 3.196320059601049, -6.9053720510644325, 0.9054545454545454
-3, 3.1069554026243353, -7.151676869858292, 0.9104545454545454
-2, 3.030588700442038, -7.367837281022215, 0.9140909090909091
-1, 2.87745433207217, -7.8182084801095915, 0.9236363636363636
0, 2.5427323661970203, -8.892364251311411, 0.9413636363636364
1, 2.7912889457532994, -8.082281340211502, 0.9272727272727272
2, 2.4144505458748715, -9.342010983936849, 0.9472727272727273
3, 2.3398249977332743, -9.614709737638524, 0.9509090909090909
4, 2.47895318398841, -9.113010765931977, 0.9440909090909091
5, 2.1673723663058464, -10.279706627328267, 0.9586363636363636
6, 2.1252378058058325, -10.450226606384119, 0.9604545454545454
7, 2.0261481088305366, -10.86495348966362, 0.9645454545454546
8, 2.111456531668003, -10.506734372717885, 0.9609090909090909
9, 2.11163148077632, -10.506014716644778, 0.9604545454545454
10, 2.0136116962558748, -10.918862776258155, 0.965
11, 2.185927542228312, -10.205662027220457, 0.9577272727272728
12, 1.990158252508177, -11.020625028913402, 0.9654545454545455
