SNR, RMSE, NMSE, prob
1, 9.536947807222786, 2.5898108557033073, 0.10681818181818181
2, 9.490173246314738, 2.5471055519218573, 0.11727272727272728
3, 9.000307250741294, 2.0867694491442967, 0.21954545454545454
4, 9.363137792470532, 2.430051032481746, 0.14045454545454544
5, 8.585105559399937, 1.6765355272829352, 0.2809090909090909
6, 2.4617366372074945, -9.17354547868309, 0.9509090909090909
7, 0.9936760445878654, -17.05348086128282, 0.9931818181818182
8, 0.7563410045463685, -19.42402434124936, 0.9972727272727273
9, 1.369761286489844, -14.265479509933014, 0.9836363636363636
10, 1.1203330571126304, -16.01143424844701, 0.9904545454545455
