SNR, RMSE, NMSE, prob
-12, 8.77920565554645, 1.9510586529909022, 0.2431818181818182
-11, 8.906338627506647, 2.0759382685243084, 0.21863636363636363
-10, 8.965860462229909, 2.133793711644841, 0.20863636363636365
-9, 9.001870196631323, 2.1686091264133824, 0.20363636363636364
-8, 9.124123970062563, 2.285777749154874, 0.1809090909090909
-7, 9.192109381177266, 2.3502578721695984, 0.16863636363636364
-6, 9.213872904093082, 2.3707985467557022, 0.16363636363636364
-5, 9.247137704902292, 2.4021007010621758, 0.15818181818181817
-4, 9.073473103611619, 2.237425324336032, 0.1918181818181818
-3, 8.992720985180714, 2.1597765781236964, 0.20727272727272728
-2, 8.747847932738914, 1.919978698925067, 0.25272727272727274
-1, 8.25596081041881, 1.4173066559000782, 0.3390909090909091
0, 7.089590649896825, 0.09437739889352607, 0.524090909090909
1, 5.552345990348093, -2.028515378871869, 0.7209090909090909
2, 3.156885165232927, -6.932870113572784, 0.9272727272727272
3, 1.778057664106168, -11.919128970545094, 0.9877272727272727
4, 1.1513396950129429, -15.693976235593283, 1.0
5, 0.9355189668828974, -17.496993861660158, 1.0
6, 0.7801661259031465, -19.07430400513371, 1.0
7, 0.651131403737637, -20.644672966387525, 1.0
8, 0.5772139586294271, -21.6913092996879, 1.0
9, 0.5292437800422164, -22.444930546305052, 1.0
10, 0.5001867150775111, -22.935402745122296, 1.0
11, 0.49115912061608835, -23.093601537051658, 1.0
12, 0.48681536004216597, -23.170760346025652, 1.0
