SNR, RMSE, NMSE, prob
-12, 1.32355961865762, -25.436899760186364, 0.9863636363636363
-11, 1.0563912056205393, -27.395274383418045, 0.9918181818181818
-10, 1.0228048595258625, -27.675914277876586, 0.9918181818181818
-9, 0.9020569763371683, -28.767090538573484, 0.9936363636363637
-8, 0.9593765220238513, -28.231988212025684, 0.9922727272727273
-7, 1.0175404845562652, -27.720735981562473, 0.990909090909091
-6, 1.0544194277809726, -27.411501938863204, 0.99
-5, 1.130054154557491, -26.809784804483485, 0.9881818181818182
-4, 1.1275832834339177, -26.828797349575662, 0.9881818181818182
-3, 1.4337206841572654, -24.74247891883389, 0.9804545454545455
-2, 1.3333502991722757, -25.372884684452828, 0.9831818181818182
-1, 1.699285375527576, -23.266443536276785, 0.9722727272727273
0, 1.6727742161009678, -23.40302341245399, 0.9731818181818181
1, 1.5323138713397488, -24.164815264645924, 0.9777272727272728
2, 1.893215043240476, -22.32777099635705, 0.9654545454545455
3, 1.9771847649825638, -21.9508248086281, 0.9622727272727273
4, 1.9794927003987524, -21.940691846813554, 0.9622727272727273
5, 2.039085687380509, -21.68306040270796, 0.96
6, 2.1999603020210095, -21.02347305250128, 0.9531818181818181
7, 2.240264385436866, -20.865784438841082, 0.9513636363636364
8, 2.1377204104219683, -21.27275185300487, 0.9559090909090909
9, 2.139024750011293, -21.26745373467653, 0.9559090909090909
10, 2.4560121299828785, -20.06715979532384, 0.9413636363636364
11, 2.1075167757842777, -21.396349129082036, 0.9572727272727273
12, 2.1813387023130457, -21.097307827930564, 0.9540909090909091
