SNR, RMSE, NMSE, prob
-12, 6.962325563307533, -0.14329071338743635, 0.5431818181818182
-11, 5.984557017372386, -1.457737082833471, 0.6745454545454546
-10, 5.093485145370847, -2.8580763794422124, 0.7772727272727272
-9, 3.933046469231472, -5.103795718430728, 0.8809090909090909
-8, 2.949037591559711, -7.604771087657948, 0.9486363636363636
-7, 2.3587824272209184, -9.544619592006647, 0.9740909090909091
-6, 1.8531508884938623, -11.640161605877692, 0.990909090909091
-5, 1.5945247171646821, -12.94575215857325, 0.9972727272727273
-4, 1.4130736949883433, -13.995081030212443, 0.9995454545454545
-3, 1.3626645022643455, -14.310598409429582, 0.9990909090909091
-2, 1.2693949825055104, -14.926441725119338, 1.0
-1, 1.2535676358579428, -15.035421836310494, 0.9995454545454545
0, 1.2311487538887311, -15.192166675921436, 1.0
1, 1.1962441202959968, -15.4419809451982, 1.0
2, 1.1581725319356186, -15.722912058673597, 1.0
3, 1.1738050021146238, -15.606458141927401, 1.0
4, 1.1486751212929407, -15.79443296686886, 1.0
5, 1.163028959092709, -15.686566684971282, 1.0
6, 1.14188838205909, -15.845904181650452, 1.0
7, 1.136661769609694, -15.885752207347782, 1.0
8, 1.1379407185166315, -15.875984512209412, 1.0
9, 1.1189686696747083, -16.02201874202336, 1.0
10, 1.1414504294814638, -15.84923614902941, 1.0
11, 1.1397368092553042, -15.862285768405357, 1.0
12, 1.1304866184557874, -15.933068743630885, 1.0
