SNR, RMSE, NMSE, prob
-12, 4.643814725345555, -14.534272257970098, 0.8086363636363636
-11, 3.0398278348553402, -18.214790176714914, 0.9281818181818182
-10, 2.034351658857832, -21.703249392312767, 0.975
-9, 1.3574054110167253, -25.217578418580594, 0.9931818181818182
-8, 1.0228404772153024, -27.675611799011072, 0.9981818181818182
-7, 0.7668056666097249, -30.17806365612096, 1.0
-6, 0.6287291573602013, -31.90249790355886, 1.0
-5, 0.5316052743751782, -33.359984313079046, 1.0
-4, 0.4768335311144931, -34.30443418060064, 1.0
-3, 0.42184922880585585, -35.36862474267148, 1.0
-2, 0.3830685282819958, -36.206240462941935, 1.0
-1, 0.34480785880087506, -37.12022682230882, 1.0
0, 0.33472587156499495, -37.37798429968407, 1.0
1, 0.316033259038692, -37.877114132195246, 1.0
2, 0.2985725542208869, -38.37077226412711, 1.0
3, 0.2879212158064271, -38.68629658268424, 1.0
4, 0.2766372373095247, -39.03355715756294, 1.0
5, 0.2693481035039921, -39.26549149751929, 1.0
6, 0.26646404730784556, -39.35899752905746, 1.0
7, 0.25810552868085607, -39.63582378801266, 1.0
8, 0.25968958991941105, -39.58267911695232, 1.0
9, 0.2547684158056245, -39.74885819401089, 1.0
10, 0.25297690578926707, -39.8101524026249, 1.0
11, 0.2522497782377876, -39.835154078866054, 1.0
12, 0.253670699794937, -39.78636379313662, 1.0
