SNR, RMSE, NMSE, prob
-12, 5.913334294826258, -7.575822270327555, 0.6718181818181819
-11, 4.475009298946808, -9.9965920424154, 0.8177272727272727
-10, 3.2368615543935926, -12.809988401912575, 0.9086363636363637
-9, 1.9442611012291682, -17.23737916133748, 0.9722727272727273
-8, 1.1306566481105598, -21.945856083613435, 0.9936363636363637
-7, 0.727317447289246, -25.777990775216967, 0.9990909090909091
-6, 0.5602090042362076, -28.04546919125107, 1.0
-5, 0.46887529668720174, -29.591323849223983, 1.0
-4, 0.4056810880317726, -30.848775651218155, 1.0
-3, 0.3717295638494932, -31.607928831726184, 1.0
-2, 0.3267438557351606, -32.72832229776221, 1.0
-1, 0.3010853137607299, -33.438679456948684, 1.0
0, 0.28208979878450635, -34.004723284369646, 1.0
1, 0.2572729102536504, -34.80458970566202, 1.0
2, 0.24379365134045064, -35.272023054713145, 1.0
3, 0.2246647839446748, -35.9817708366655, 1.0
4, 0.22294116472410128, -36.04866558335652, 1.0
5, 0.21883599129962264, -36.21009587780796, 1.0
6, 0.21054370899745842, -36.54562550663416, 1.0
7, 0.20743971090209962, -36.67463291150568, 1.0
8, 0.2007177333444346, -36.96075601301613, 1.0
9, 0.19911106554944605, -37.03056297085383, 1.0
10, 0.1967824418295015, -37.132743991578316, 1.0
11, 0.1990210197062675, -37.03449194086896, 1.0
12, 0.1923346953708501, -37.33131821520577, 1.0
