SNR, RMSE, NMSE, prob
-12, 5.217993236883127, -7.937781778042269, 0.7518181818181818
-11, 4.00679418699793, -10.231911311744781, 0.8618181818181818
-10, 2.764937231947486, -13.454146480343539, 0.94
-9, 1.5908328838332322, -18.25536082800727, 0.9854545454545455
-8, 1.0399845057971808, -21.947314628194153, 0.9963636363636363
-7, 0.7015373062209422, -25.366836607044625, 0.9995454545454545
-6, 0.5626627658165877, -27.28288848763436, 1.0
-5, 0.47818402304312907, -28.69595077763268, 1.0
-4, 0.4153312615399789, -29.919959591626892, 1.0
-3, 0.37941471284275147, -30.705568662995052, 1.0
-2, 0.3205660809924816, -32.16950066436575, 1.0
-1, 0.3050789518147448, -32.599607098444785, 1.0
0, 0.2879978803237894, -33.10006619392052, 1.0
1, 0.2666764871493967, -33.76815750623294, 1.0
2, 0.2514315693044253, -34.27945589825099, 1.0
3, 0.23998814822831954, -34.68405611865821, 1.0
4, 0.22741565160084187, -35.151444993905095, 1.0
5, 0.22104548059082604, -35.39821922509637, 1.0
6, 0.21659996450301303, -35.57468439791414, 1.0
7, 0.20915850426764265, -35.87834146590983, 1.0
8, 0.207084361533293, -35.96490594752307, 1.0
9, 0.2006505314667775, -36.23904573027171, 1.0
10, 0.20331320885924878, -36.12454011774626, 1.0
11, 0.1984967084173021, -36.332785821544, 1.0
12, 0.20059072521413138, -36.24163504978918, 1.0
