SNR, RMSE, NMSE, prob
50, 2.0051902254403395, -3.5117531094886987, 0.9755
60, 1.858855582521587, -4.217816304952697, 0.98
70, 1.6427126108348904, -5.266437694303361, 0.986
80, 1.4824344304055526, -6.1436239919182745, 0.9895
90, 1.2963574703820293, -7.320254113292091, 0.994
100, 1.2797925162395205, -7.441334156205121, 0.9925
110, 1.2169808082693188, -7.893972571881908, 0.994
120, 1.101770955145648, -8.750268821133691, 0.9965
130, 0.958281762325225, -9.951897843496454, 0.9975
140, 0.8517508108647475, -10.992924120422229, 0.999
150, 0.8873211763090129, -10.620971819656633, 0.999
160, 0.8654144357531385, -10.837460560899789, 0.998
170, 0.8020495404947116, -11.506194611426, 0.9995
180, 0.8598164056929141, -10.872680052454392, 0.9985
190, 0.7220520556547093, -12.427621960123007, 0.9995
200, 0.7199329265797336, -12.46059812966388, 1.0
210, 0.7466029880265097, -12.1184338532556, 0.9995
220, 0.7294678922220941, -12.354476768312278, 0.9995
230, 0.6661982026356995, -13.10902337667715, 0.9995
240, 0.7658946865386486, -11.918856141976445, 0.9985
250, 0.6827894075182234, -12.892409475695585, 0.9995
260, 0.6414934788890605, -13.476494962152685, 1.0
270, 0.6309709782424175, -13.608138726238355, 0.9995
280, 0.6467524477176452, -13.361663954742635, 1.0
290, 0.6197912161036295, -13.726595614430748, 0.9995
300, 0.6138078941025219, -13.808908626697216, 1.0
310, 0.559634340070284, -14.637100398951697, 1.0
320, 0.6745986919472733, -13.00520726804303, 0.999
330, 0.5420819655911735, -14.912693264844082, 1.0
340, 0.5982529266496971, -14.01544958270206, 1.0
350, 0.5511759185494299, -14.732711437117942, 1.0
360, 0.5697632703721631, -14.466228299335045, 0.9995
370, 0.4929907427079987, -15.747456457355069, 1.0
380, 0.5111460925516074, -15.4106471687669, 1.0
390, 0.5086192615378223, -15.449277561153018, 1.0
400, 0.5032373245555201, -15.557788046952405, 1.0
