SNR, RMSE, NMSE, prob
10, 7.336704601995152, -4.975266105327268, 0.5
20, 7.334831290020266, -4.9774841936419065, 0.5
30, 7.365624780296473, -4.941094948568146, 0.5
40, 7.351237220696811, -4.958078024803862, 0.5
50, 7.267845898198947, -5.057172567806653, 0.5
60, 7.179160617802812, -5.163813377211706, 0.5
70, 7.167481716928914, -5.177954897453939, 0.5
80, 7.1840946886585035, -5.157845816837639, 0.5
90, 7.210718848169086, -5.125715525698657, 0.5
100, 7.280447829949661, -5.042124890349054, 0.498
110, 7.4299257477699525, -4.865597301845947, 0.4825
120, 7.755070022873087, -4.4935723027003105, 0.431
130, 8.227883719565153, -3.9795238654468483, 0.3515
140, 8.276716709742926, -3.9281249596780334, 0.3465
150, 7.52170077947457, -4.758965718054787, 0.4785
160, 6.5954340525117185, -5.900419129502153, 0.619
170, 6.233298067182371, -6.390928879282427, 0.657
180, 5.72583688983799, -7.128507328614192, 0.704
190, 4.484358281131578, -9.25128070179295, 0.8165
200, 3.024271140573676, -12.672872269950325, 0.9165
210, 1.8710557003273203, -16.84355244543453, 0.969
220, 0.9379570754656015, -22.841627496715123, 0.994
230, 0.5250504245274747, -27.881266494312335, 0.9995
240, 0.47294662587884123, -28.789044144618302, 1.0
250, 0.46784812137438136, -28.883188975091436, 1.0
260, 0.46262672748704853, -28.98067237760661, 1.0
270, 0.45806772167654697, -29.06669297872501, 1.0
280, 0.45039158143866087, -29.213481488788815, 1.0
290, 0.43567197994586204, -29.502094186112508, 1.0
300, 0.4203924423221196, -29.81218877712817, 1.0
310, 0.3946326690370929, -30.361426077941857, 1.0
320, 0.37417232477621515, -30.823853528328193, 1.0
330, 0.3462658706174694, -31.497093017254755, 1.0
340, 0.31990541441223846, -32.184854961607805, 1.0
350, 0.27878533768642494, -33.37988819490362, 1.0
360, 0.24705843893732932, -34.42929291435994, 1.0
370, 0.2129825721701182, -35.71840542029088, 1.0
380, 0.19055148280072765, -36.68504012078431, 1.0
390, 0.1609719492391722, -38.15028271281235, 1.0
