SNR, RMSE, NMSE, prob
-12, 5.734929204792068, -1.82781602958033, 0.7004545454545454
-11, 4.668029832682873, -3.615704808448432, 0.8059090909090909
-10, 3.338456589833895, -6.527462585853923, 0.9104545454545454
-9, 1.933999702763896, -11.269249216246513, 0.9781818181818182
-8, 1.1828793461041656, -15.539568287521297, 0.9968181818181818
-7, 0.8594448520115765, -18.314016966849504, 1.0
-6, 0.7936286763736119, -19.006030229442818, 0.9995454545454545
-5, 0.6884670937976304, -20.240713516613013, 1.0
-4, 0.619855287709272, -21.152571051813467, 1.0
-3, 0.5576624645116124, -22.070948983907304, 1.0
-2, 0.4986959745573565, -23.041660020946445, 1.0
-1, 0.4786649966264919, -23.397743874822577, 1.0
0, 0.453293705718636, -23.87078350200071, 1.0
1, 0.44858175154621854, -23.961545206170598, 1.0
2, 0.4305798079686605, -24.317304076559587, 1.0
3, 0.43405179509983793, -24.247546134085898, 1.0
4, 0.4239630558946735, -24.45181698924349, 1.0
5, 0.4094312511921649, -24.754757493752333, 1.0
6, 0.41070039686700927, -24.72787481519606, 1.0
7, 0.39644007367647227, -25.03482629722321, 1.0
8, 0.4102358690833656, -24.73770466734382, 1.0
9, 0.4107378007874263, -24.727083807084163, 1.0
10, 0.40101383717085615, -24.935190111753073, 1.0
11, 0.402488748802477, -24.90330237824928, 1.0
12, 0.3918684503518873, -25.13557127557034, 1.0
