SNR, RMSE, NMSE, prob
10, 2.9909110764098132, -18.355699906872886, 0.9259090909090909
30, 0.7704599166902547, -30.13676891585103, 0.9990909090909091
50, 0.5580180952959323, -32.93880427154835, 1.0
70, 0.480622703818368, -34.23568427652093, 1.0
90, 0.4294812412843201, -35.212885936863, 1.0
110, 0.3876927998834947, -36.10201521540985, 1.0
130, 0.3470343353675651, -37.06432101715982, 1.0
150, 0.33629082887895134, -37.337469462064966, 1.0
170, 0.32331513941935686, -37.679249112018475, 1.0
190, 0.3086960243075834, -38.08114920629515, 1.0
210, 0.2986101208611649, -38.36967946672359, 1.0
230, 0.2837110458358954, -38.8142450327556, 1.0
250, 0.273331161456945, -39.13798699240297, 1.0
270, 0.26558094743273275, -39.38783161465184, 1.0
290, 0.2624487631697144, -39.490879310427715, 1.0
310, 0.25982926331203854, -39.578008693804996, 1.0
330, 0.2456351744944731, -40.06595878567093, 1.0
350, 0.24177616144502886, -40.20350036355262, 1.0
370, 0.24360725059819935, -40.137965726332865, 1.0
390, 0.23483735428184568, -40.45642636084135, 1.0
