SNR, RMSE, NMSE, prob
-12, 9.174779391127057, -3.7605582906078276, 0.1640909090909091
-11, 8.808096091298719, -4.11483000662675, 0.23045454545454547
-10, 8.369033927092925, -4.558964320058934, 0.3054545454545455
-9, 7.5484540722628, -5.455310568690031, 0.43636363636363634
-8, 6.608242133375084, -6.610751944286695, 0.5686363636363636
-7, 5.029455224674592, -8.982051968157306, 0.7518181818181818
-6, 3.5826180459667722, -11.928460707360042, 0.8754545454545455
-5, 1.9808090154279505, -17.07561880878211, 0.9636363636363636
-4, 1.2376882823917943, -21.160245310493586, 0.9868181818181818
-3, 0.42743666884502496, -30.395035342767066, 1.0
-2, 0.39615542440343327, -31.05515875166878, 1.0
-1, 0.35962249405935054, -31.895533927402425, 1.0
0, 0.34164563935131853, -32.34095326712271, 1.0
1, 0.3358573821385049, -32.48937292020283, 1.0
2, 0.3221520695938153, -32.85125237863849, 1.0
3, 0.32002291411511713, -32.90884937308573, 1.0
4, 0.30569598268973164, -33.30667626803591, 1.0
5, 0.3074593090575952, -33.256717953317306, 1.0
6, 0.3053456571423363, -33.31663594284663, 1.0
7, 0.2957321426722643, -33.594500283837874, 1.0
8, 0.29516930168513494, -33.611047135453546, 1.0
9, 0.3022838885198764, -33.4041708958459, 1.0
10, 0.2989223131095675, -33.50130421343391, 1.0
11, 0.2984677809415404, -33.51452174836816, 1.0
12, 0.2996486672990797, -33.48022388429595, 1.0
