SNR, RMSE, NMSE, prob
-12, 7.2255872581878675, 0.1790857497822632, 0.505
-11, 6.462467008080146, -0.7904104870106081, 0.6127272727272727
-10, 5.66274488318191, -1.9378373283646533, 0.7118181818181818
-9, 4.200899154606589, -4.531532153579918, 0.8563636363636363
-8, 3.3589213813323595, -6.474380485114418, 0.9177272727272727
-7, 3.023759829430223, -7.387431394869867, 0.9331818181818182
-6, 2.675510258812774, -8.45024485643765, 0.9468181818181818
-5, 2.613482172956228, -8.653986423897996, 0.9454545454545454
-4, 2.2163528378774684, -10.085599255086269, 0.9618181818181818
-3, 2.1582877006873673, -10.316190541233825, 0.9613636363636363
-2, 1.7175347361151847, -12.300266690296809, 0.9768181818181818
-1, 1.530162724716997, -13.303624910019899, 0.9818181818181818
0, 1.053449616894897, -16.546101884052504, 0.9931818181818182
1, 1.0555577256057693, -16.528737479691998, 0.9927272727272727
2, 0.9081237810462187, -17.835476297262677, 0.995
3, 0.6715552240115094, -20.45674263100564, 0.9986363636363637
4, 0.6551336645627345, -20.67177893494341, 0.9986363636363637
5, 0.609866614031573, -21.293680076855303, 0.9990909090909091
6, 0.5517940850577475, -22.162836450405198, 0.9995454545454545
7, 0.5862252842269522, -21.637086343315328, 0.9990909090909091
8, 0.5243336157123266, -22.606223238441835, 0.9995454545454545
9, 0.48725688906732284, -23.2432175139343, 1.0
10, 0.4736283142335646, -23.489624134287617, 1.0
11, 0.5114149932915224, -22.822908145665934, 0.9995454545454545
12, 0.46444042781595923, -23.659776936528615, 1.0
