SNR, RMSE, NMSE, prob
-12, 8.115249891260923, 4.27646179427066, 0.37363636363636366
-11, 8.123681534028929, 4.286806017903829, 0.37363636363636366
-10, 8.148991854098588, 4.313152994792519, 0.3709090909090909
-9, 8.01762949331813, 4.1701406544066435, 0.3968181818181818
-8, 7.988181202405672, 4.135458419074972, 0.40136363636363637
-7, 8.063754407092667, 4.221982578481054, 0.38636363636363635
-6, 7.9095958888357085, 4.054811255742812, 0.4090909090909091
-5, 7.822667265565996, 3.9593505856376536, 0.4159090909090909
-4, 7.584000125215963, 3.6922477308109602, 0.4490909090909091
-3, 6.699247715593047, 2.6083297765076416, 0.5686363636363636
-2, 5.853694893440471, 1.4381129495003218, 0.67
-1, 4.467228158865459, -0.9071186432350807, 0.81
0, 2.853397384959904, -4.800179214904864, 0.9263636363636364
1, 1.4924331345119985, -10.430985920860936, 0.9836363636363636
2, 0.809769774768411, -15.741017115372255, 0.9977272727272727
3, 0.6060670121957197, -18.259685577400163, 0.9995454545454545
4, 0.5124377621171943, -19.71560965129704, 1.0
5, 0.4582082411331356, -20.688586725450662, 1.0
6, 0.4175653304174225, -21.496178034959776, 1.0
7, 0.3797848203182149, -22.321721197696505, 1.0
8, 0.3632481066110543, -22.706682138478037, 1.0
9, 0.35346458345394854, -22.94049422697283, 1.0
10, 0.32649497087589835, -23.630425009361034, 1.0
11, 0.31600052293694814, -23.91263904890419, 1.0
12, 0.31242426705884874, -24.011994290383676, 1.0
