SNR, RMSE, NMSE, prob
50, 7.519020879435781, 7.968361128321661, 0.4775
60, 7.489921768576357, 7.8868163254100345, 0.483
70, 7.4504711410067195, 7.866005219233254, 0.4885
80, 7.451987030143236, 7.882307951748885, 0.489
90, 7.415507433107735, 7.828067884197438, 0.4955
100, 7.412840094452423, 7.815567156315094, 0.4955
110, 7.4268269864864465, 7.816418974856897, 0.495
120, 7.411255246447138, 7.805740208102705, 0.496
130, 7.4139679643488785, 7.819251801046885, 0.4965
140, 7.410846012159694, 7.798180551434123, 0.497
150, 7.390849588042076, 7.791298534840597, 0.5
160, 7.391840884891515, 7.793108929313223, 0.499
170, 7.393180637030772, 7.786407849954905, 0.499
180, 7.409776188527504, 7.835307206781313, 0.497
190, 7.387120569688164, 7.770511614240988, 0.5005
200, 7.391431654119123, 7.768132445297848, 0.5005
210, 7.386482590161712, 7.788525243287409, 0.5005
220, 7.3863558502036994, 7.754004144902131, 0.501
230, 7.389625247272404, 7.791355778631842, 0.5005
240, 7.397065159019783, 7.778951612803892, 0.4995
250, 7.385734411139254, 7.789728753164706, 0.5005
260, 7.378766928007388, 7.739335971064757, 0.502
270, 7.379803971943762, 7.7525701088035515, 0.502
280, 7.386126490362111, 7.791909241456758, 0.501
290, 7.381454892415657, 7.791335449134586, 0.5015
300, 7.378969337548411, 7.790356096351818, 0.502
310, 7.388149641082601, 7.775526150949048, 0.5005
320, 7.3918244351159315, 7.788915703065747, 0.501
330, 7.389618556389711, 7.778447977574975, 0.5
340, 7.380665130074242, 7.808763806069599, 0.5005
350, 7.384238287307587, 7.80759792828822, 0.501
360, 7.38174204374025, 7.783060010535612, 0.501
370, 7.389801779592388, 7.768424042641737, 0.5
380, 7.386456016916118, 7.787174250292857, 0.5005
390, 7.382194055444518, 7.7865755248583834, 0.5015
400, 7.389881360311562, 7.7795043803544655, 0.5
