SNR, RMSE, NMSE, prob
10, 7.148716362425749, 0.08618405492176469, 0.5118181818181818
30, 7.36565579500946, 0.3458511438102493, 0.47363636363636363
50, 7.345363109695379, 0.32188812704356035, 0.4763636363636364
70, 7.357891602885981, 0.3366904410538951, 0.4759090909090909
90, 7.314782706690742, 0.2856513290327171, 0.4859090909090909
110, 7.3675166062381505, 0.34804521356835544, 0.4777272727272727
130, 7.353857975169311, 0.3319274891207349, 0.48045454545454547
150, 7.3468272373423815, 0.3236192884541278, 0.48318181818181816
170, 7.29747619451347, 0.26507647543334134, 0.4918181818181818
190, 7.227387406751644, 0.18124942379186704, 0.5036363636363637
210, 7.2814111707576705, 0.24593385221184688, 0.4954545454545455
230, 7.215614829613596, 0.16708957359017232, 0.505
250, 7.3371149811994325, 0.3121292263186503, 0.48818181818181816
270, 7.191881058191824, 0.13847266339246403, 0.5104545454545455
290, 7.138093996165201, 0.07326798433599, 0.52
310, 7.040747951370012, -0.046001310365475126, 0.5336363636363637
330, 7.173413105465511, 0.11613956387846272, 0.5145454545454545
350, 7.04586928079133, -0.039685644919407424, 0.535
370, 6.99303435988388, -0.10506401573655333, 0.5422727272727272
390, 6.971744665227958, -0.1315478114871576, 0.5463636363636364
