SNR, RMSE, NMSE, prob
-12, 3.007811430301144, -18.306757818812645, 0.9354545454545454
-11, 1.9086505959075095, -22.257241300511872, 0.9845454545454545
-10, 1.3217364507833231, -25.448872591371277, 0.9977272727272727
-9, 1.020217397129124, -27.69791542771285, 1.0
-8, 0.8629009410584013, -29.15255107772804, 1.0
-7, 0.750170278058445, -30.368572866336653, 1.0
-6, 0.6511848351193662, -31.597684377194856, 1.0
-5, 0.558594788598066, -32.92983234018553, 1.0
-4, 0.5006350287360106, -33.88134525281708, 1.0
-3, 0.4462321220117409, -34.88055334349457, 1.0
-2, 0.39642602012551487, -35.90852688945071, 1.0
-1, 0.3744504959409101, -36.40388172952961, 1.0
0, 0.3535652447201818, -36.90237858020885, 1.0
1, 0.3301887311894445, -37.49652498024659, 1.0
2, 0.32116218843259386, -37.737281758379815, 1.0
3, 0.3067587306833423, -38.135831289142196, 1.0
4, 0.2959703265290613, -38.44680649033993, 1.0
5, 0.2882468554287237, -38.67647837177702, 1.0
6, 0.2791624786489169, -38.954629013795426, 1.0
7, 0.272885014164941, -39.152176203792536, 1.0
8, 0.2657554402581711, -39.38212664565948, 1.0
9, 0.260466870643351, -39.556720089190776, 1.0
10, 0.25200019968805565, -39.84375223493703, 1.0
11, 0.2449403640000655, -40.090562751846576, 1.0
12, 0.23750816442924993, -40.35819907041784, 1.0
