SNR, RMSE, NMSE, prob
-12, 8.652755266400217, 1.7447111555498247, 0.27045454545454545
-11, 8.815831355090552, 1.906888206271936, 0.23863636363636365
-10, 8.838913333501614, 1.9296002575183397, 0.23636363636363636
-9, 8.880910790616932, 1.9707728750289344, 0.23045454545454547
-8, 8.99746967707081, 2.0840305706635727, 0.20954545454545453
-7, 9.023401435910356, 2.1090283187224297, 0.20681818181818182
-6, 9.049741460043196, 2.134346175139232, 0.2009090909090909
-5, 9.082638074534003, 2.165862910130457, 0.195
-4, 8.95894874221083, 2.0467637780607184, 0.2177272727272727
-3, 8.842094129028139, 1.9327254198259725, 0.24045454545454545
-2, 8.61438157131161, 1.7061048221516342, 0.28136363636363637
-1, 8.174666140494228, 1.2510232216946704, 0.35545454545454547
0, 7.0239952984134115, -0.06669303074954425, 0.535
1, 5.529504667669575, -2.1446526733935114, 0.7231818181818181
2, 3.1383312814462627, -7.064401557541331, 0.9277272727272727
3, 1.7492760764838302, -12.141210134040637, 0.9877272727272727
4, 1.0997115022003388, -16.17280191658622, 1.0
5, 0.8811470866691791, -18.097409071648947, 1.0
6, 0.732499594151566, -19.702229497577214, 1.0
7, 0.6176564986741916, -21.1834369565575, 1.0
8, 0.5315312886945269, -22.487800585438315, 1.0
9, 0.46112565516245213, -23.721991570267022, 1.0
10, 0.4037827130193771, -24.87542284528277, 1.0
11, 0.3625264834923646, -25.811582501873925, 1.0
12, 0.3340942990887135, -26.520995965306522, 1.0
