SNR, RMSE, NMSE, prob
-12, 8.201619738844483, 4.368641525014866, 0.35954545454545456
-11, 8.09146160720736, 4.251188491041312, 0.3831818181818182
-10, 8.010265764703556, 4.163587432233809, 0.3990909090909091
-9, 7.913494583992918, 4.058015116827877, 0.41909090909090907
-8, 7.831058810280716, 3.9670586326265695, 0.4359090909090909
-7, 7.823374246520482, 3.958531032020077, 0.4390909090909091
-6, 7.71728011843562, 3.8399342160228906, 0.4590909090909091
-5, 7.674592834723751, 3.7917558013245922, 0.4677272727272727
-4, 7.613090140061259, 3.721868368507163, 0.48
-3, 7.610365995574513, 3.7187597837482183, 0.47954545454545455
-2, 7.574022967155896, 3.6771812680530678, 0.48545454545454547
-1, 7.578388968384445, 3.682186762258754, 0.4859090909090909
0, 7.555180744225871, 3.6555460943361933, 0.48954545454545456
1, 7.562271845020411, 3.6636946249744815, 0.48818181818181816
2, 7.559693210152402, 3.660732347256435, 0.48818181818181816
3, 7.574524273644887, 3.677756155321429, 0.4859090909090909
4, 7.60511387688044, 3.7127633615355364, 0.48
5, 7.645936614549758, 3.759262792306412, 0.4718181818181818
6, 7.791952564287161, 3.923574924491274, 0.44545454545454544
7, 7.9424887625154685, 4.0897810991364185, 0.41409090909090907
8, 7.956135246551203, 4.104692064600842, 0.3977272727272727
9, 6.534667434775238, 2.3951187262610825, 0.5977272727272728
10, 3.578653204902062, -2.834958783256716, 0.895
11, 1.3925909621796062, -11.03287962168759, 0.9959090909090909
12, 1.0319555383158534, -13.636131362746083, 0.9990909090909091
