SNR, RMSE, NMSE, prob
-12, 3.673156372416136, -6.774237169235749, 0.8905
-11, 2.856104844867001, -8.950337255476335, 0.94
-10, 1.9372226223382387, -12.332088438891724, 0.978
-9, 1.2515778241981539, -16.12317175611954, 0.996
-8, 0.9537530360435716, -18.474934552265154, 0.999
-7, 0.7772462025068634, -20.267459269080092, 1.0
-6, 0.6583502599992492, -21.69614461486764, 1.0
-5, 0.5752285744517412, -22.870235707315956, 1.0
-4, 0.5172764851698332, -23.790035410785872, 1.0
-3, 0.46585823590361475, -24.699151688927966, 1.0
-2, 0.41328339011535936, -25.73721748366154, 1.0
-1, 0.3871616382638244, -26.315610785613327, 1.0
0, 0.37541952255497674, -26.566571884539194, 1.0
1, 0.3452455428462071, -27.300914783769183, 1.0
2, 0.32842418107876686, -27.731186630624904, 1.0
3, 0.3104355981373254, -28.219960388937984, 1.0
4, 0.30242777957344086, -28.45705286706222, 1.0
5, 0.2932275243162041, -28.71965436409024, 1.0
6, 0.28212574662740675, -29.06084697623075, 1.0
7, 0.26852515976276287, -29.489860790574113, 1.0
8, 0.26171629365137944, -29.70427136701528, 1.0
9, 0.24928336485436658, -30.133681624553937, 1.0
10, 0.2359781731594325, -30.605459326293413, 1.0
11, 0.22537097481323898, -31.007095019951247, 1.0
12, 0.20962509791362482, -31.64958851075148, 1.0
