SNR, RMSE, NMSE, prob
50, 0.6176102789932689, -22.246619352111754, 1.0
60, 0.5593687535482487, -23.11610215350587, 1.0
70, 0.5490151433324104, -23.279906478046478, 1.0
80, 0.507367474209145, -23.95871549626742, 1.0
90, 0.4937061869202611, -24.198188246083543, 1.0
100, 0.46229917293090855, -24.764383191283628, 1.0
110, 0.44463086955260245, -25.110167652242083, 1.0
120, 0.44385165097076534, -25.11845871620471, 1.0
130, 0.43991944640138986, -25.193474853577488, 1.0
140, 0.4286069896706552, -25.43699339653267, 1.0
150, 0.4183033305005188, -25.634062501955132, 1.0
160, 0.387057555956545, -26.31698654850218, 1.0
170, 0.39955610612469283, -26.023931653129427, 1.0
180, 0.38630847539243873, -26.324399715681682, 1.0
190, 0.3844627580285857, -26.37570250918918, 1.0
200, 0.3755732539684225, -26.57940148408857, 1.0
210, 0.386900790817746, -26.312266488050533, 1.0
220, 0.3690722511509365, -26.734895042607782, 1.0
230, 0.3701671858625973, -26.693360201416517, 1.0
240, 0.3594744564325199, -26.948633028702957, 1.0
250, 0.35798308813084095, -26.98722101811228, 1.0
260, 0.3683918832592061, -26.74189736989892, 1.0
270, 0.3612308388100689, -26.90166415643295, 1.0
280, 0.3581774271611873, -26.98114684414177, 1.0
290, 0.35056726071185473, -27.15927011209906, 1.0
300, 0.352712763182034, -27.12704933882453, 1.0
310, 0.3590371006710726, -26.961787213621747, 1.0
320, 0.3453274337296652, -27.296731457763663, 1.0
330, 0.349563847541502, -27.196151370548655, 1.0
340, 0.34979745923710925, -27.177557306148415, 1.0
350, 0.3476793670601218, -27.239484746824147, 1.0
360, 0.34038415968322283, -27.422720269456825, 1.0
370, 0.3408109763129868, -27.426575570318743, 1.0
380, 0.3320826141190065, -27.648333664681743, 1.0
390, 0.3324662430484993, -27.618826298673387, 1.0
400, 0.33852442714122377, -27.476910077283513, 1.0
