SNR, RMSE, NMSE, prob
-12, 3.8885832618567444, -16.075941877980988, 0.8772727272727273
-11, 2.585926743531168, -19.619445592661688, 0.9563636363636364
-10, 1.6327728238812136, -23.613254667585515, 0.990909090909091
-9, 1.1348029288684873, -26.773360967578608, 0.9986363636363637
-8, 0.8834904233310621, -28.94773300419989, 1.0
-7, 0.7752588124603436, -30.08283569993843, 1.0
-6, 0.6593240013452758, -31.489792226276005, 1.0
-5, 0.5504410530162728, -33.05755359291198, 1.0
-4, 0.4990916161502138, -33.90816442804959, 1.0
-3, 0.4429876111146207, -34.94393832606799, 1.0
-2, 0.38559124262094135, -36.149226701468024, 1.0
-1, 0.3601354392928765, -36.742452723580364, 1.0
0, 0.3326432690649586, -37.432195129460894, 1.0
1, 0.31559233683975924, -37.88924094439974, 1.0
2, 0.3037245171095865, -38.222172924987944, 1.0
3, 0.2898600741619615, -38.62800195067411, 1.0
4, 0.2784009375826207, -38.97835605230124, 1.0
5, 0.2703517226870688, -39.23318710956985, 1.0
6, 0.260704520173244, -39.54879870491424, 1.0
7, 0.25475141958712566, -39.749437678066826, 1.0
8, 0.24990831037247355, -39.916155954354046, 1.0
9, 0.24692441702232484, -40.020489192830915, 1.0
10, 0.24162396074050616, -40.20896995182753, 1.0
11, 0.23874452932560083, -40.313101353956355, 1.0
12, 0.23659074779508876, -40.39181479649169, 1.0
