SNR, RMSE, NMSE, prob
50, 7.602632727468007, 8.064415528797458, 0.4545
60, 7.606544051901982, 8.021018389076072, 0.4525
70, 7.55479805320346, 7.9867876771441395, 0.4595
80, 7.58420758728804, 8.035070375934708, 0.4535
90, 7.504727176788836, 7.931948567642058, 0.4645
100, 7.470414582531947, 7.882768605840163, 0.47
110, 7.347864200742259, 7.723575264749466, 0.4865
120, 7.301612368656013, 7.676280256299642, 0.493
130, 7.201951122078572, 7.567241090549458, 0.506
140, 7.140726401158966, 7.475672631516625, 0.515
150, 7.073735683096395, 7.410387813984647, 0.5235
160, 6.908559668852369, 7.205806991991551, 0.546
170, 6.834020290590408, 7.103306779906359, 0.555
180, 6.68217952223017, 6.937568182292868, 0.576
190, 6.650182478838384, 6.857679112287211, 0.5795
200, 6.476958114386138, 6.620982906194648, 0.6015
210, 6.301481333504416, 6.408624754755028, 0.624
220, 6.272323793945278, 6.333969004777509, 0.6255
230, 6.129193529880929, 6.1669741793979895, 0.6425
240, 6.091360799767088, 6.0920492090372385, 0.648
250, 6.0287860954871135, 6.026452526139259, 0.6535
260, 5.7872452118259, 5.629097805299168, 0.6835
270, 5.627075497067778, 5.397328430866973, 0.701
280, 5.553265879590679, 5.31454376750183, 0.709
290, 5.445823457429868, 5.149767211763763, 0.7205
300, 5.4608742810427255, 5.17568555109904, 0.718
310, 5.0301712984198, 4.436467985140996, 0.763
320, 5.242497784778023, 4.804647949410704, 0.741
330, 4.974161697424769, 4.340405533326252, 0.7665
340, 5.16786510157289, 4.713077152323681, 0.7485
350, 4.968557795699521, 4.366090792662749, 0.7675
360, 4.904248764013083, 4.231332544003321, 0.773
370, 4.644725697822558, 3.7349696794021945, 0.7985
380, 4.798568390773868, 4.040685705348876, 0.7835
390, 4.44564478089077, 3.381561547804936, 0.816
400, 4.119829984631731, 2.7043409400965537, 0.843
