SNR, RMSE, NMSE, prob
-12, 7.835148044326249, 8.279207441149627, 0.4175
-11, 7.724843020332891, 8.182387692123386, 0.439
-10, 7.69229463237949, 8.15436238993636, 0.4465
-9, 7.628640449724369, 8.080421748247396, 0.4565
-8, 7.590085645709406, 7.984991333221176, 0.464
-7, 7.634143706754226, 8.054499838195829, 0.4575
-6, 7.624904255178198, 8.071465109408303, 0.458
-5, 7.6221499619959, 8.031215745039958, 0.4555
-4, 7.643527090028778, 8.074819028188717, 0.4505
-3, 7.49703253609494, 7.923126600051064, 0.4705
-2, 7.3233079691604175, 7.690606093746489, 0.491
-1, 6.837088478897564, 7.11566076902103, 0.5565
0, 5.806488213862622, 5.713163130529598, 0.6815
1, 4.83228426139784, 4.125922408401507, 0.781
2, 3.7776610000723245, 1.9378018189416544, 0.868
3, 2.5290586009429172, -1.5192262074428877, 0.944
4, 1.4304277684574178, -6.483286252283529, 0.985
5, 1.0809133026183755, -8.918529316611549, 0.992
6, 0.6960010688156012, -12.730275602603832, 0.998
7, 0.47716444310779144, -15.978921490846263, 1.0
8, 0.4110041439448504, -17.340486374916168, 1.0
9, 0.3945747843312315, -17.702902382807352, 1.0
10, 0.3644612803562891, -18.338693905213596, 1.0
11, 0.3503602502185031, -18.681174370559493, 1.0
12, 0.32505201340280465, -19.32484585315536, 1.0
