SNR, RMSE, NMSE, prob
-12, 4.600354647737484, -4.819199250121114, 0.8145
-11, 3.2403895850578324, -7.853875621372418, 0.919
-10, 2.374870219166983, -10.562881448717615, 0.9605
-9, 1.3116782071081663, -15.71578288770658, 0.995
-8, 0.9029766704020649, -18.95012262330102, 1.0
-7, 0.7516697658026904, -20.55808980380318, 1.0
-6, 0.6362262867288911, -21.993052668592483, 1.0
-5, 0.5680899616920083, -22.978702431869188, 1.0
-4, 0.49131413487441133, -24.237304961570615, 1.0
-3, 0.4336893164468034, -25.32065276815773, 1.0
-2, 0.3900957015536975, -26.23875321252523, 1.0
-1, 0.36220146485140126, -26.894453115545605, 1.0
0, 0.3403992566183503, -27.41713688579508, 1.0
1, 0.31717383134851523, -28.037529426820367, 1.0
2, 0.29664285185580275, -28.6152113903561, 1.0
3, 0.27960456942033324, -29.1285054311267, 1.0
4, 0.2685577085519934, -29.488734031257277, 1.0
5, 0.25643165561856146, -29.88431631126179, 1.0
6, 0.24444177779030712, -30.306192732192233, 1.0
7, 0.23531867840530285, -30.636432450652865, 1.0
8, 0.22822922804123316, -30.89346136721618, 1.0
9, 0.22104756530905323, -31.177832872186123, 1.0
10, 0.2143899240221642, -31.438808612717544, 1.0
11, 0.21210111258041084, -31.534195751150385, 1.0
12, 0.207410662616611, -31.74183250130463, 1.0
