SNR, RMSE, NMSE, prob
-12, 6.306110475235267, -11.876538448981453, 0.6263636363636363
-11, 4.7678208837082, -14.305371293153366, 0.795
-10, 3.184791869785512, -17.81014882226165, 0.9186363636363636
-9, 2.163380199894779, -21.169112929143186, 0.9681818181818181
-8, 1.2151057998791792, -26.17948804613747, 0.9954545454545455
-7, 0.8794573064379476, -28.987474701691408, 0.9986363636363637
-6, 0.6994667733301569, -30.976428146877506, 1.0
-5, 0.6080586134226936, -32.19286104023785, 1.0
-4, 0.5558213841282152, -32.973064904093036, 1.0
-3, 0.49063464483716035, -34.056605702993075, 1.0
-2, 0.4678323134309199, -34.469965616979536, 1.0
-1, 0.4604098258862816, -34.60887826291772, 1.0
0, 0.42298511754678736, -35.34526817526549, 1.0
1, 0.4140982404234353, -35.52970222515854, 1.0
2, 0.3906560915421985, -36.03587791885492, 1.0
3, 0.3955517915711239, -35.92770281557439, 1.0
4, 0.4085948375735409, -35.64591242929579, 1.0
5, 0.4055983518560049, -35.70984630593896, 1.0
6, 0.3894150103587415, -36.06351617499279, 1.0
7, 0.40122233353428643, -35.8040679451751, 1.0
8, 0.4084217933590584, -35.649591769327515, 1.0
9, 0.3980479588406353, -35.87306190075515, 1.0
10, 0.41474944784168927, -35.51605359885717, 1.0
11, 0.41129615682523485, -35.58867691184386, 1.0
12, 0.41990306933221866, -35.40878894927139, 1.0
