SNR, RMSE, NMSE, prob
-12, 8.204061908123698, -9.591191359428228, 0.3468181818181818
-11, 7.725790928831534, -10.11291091130137, 0.42727272727272725
-10, 7.054607775489725, -10.902312472301789, 0.5327272727272727
-9, 6.136485888822881, -12.113375142964166, 0.6586363636363637
-8, 5.220069226288755, -13.51824468494403, 0.7645454545454545
-7, 3.999211849442032, -15.83228172280253, 0.8790909090909091
-6, 3.229715036992913, -17.68848582253312, 0.9313636363636364
-5, 2.5328002840142405, -19.799751021835636, 0.9668181818181818
-4, 1.8310515910399323, -22.61775830320545, 0.990909090909091
-3, 1.3682536881507779, -25.14843738034669, 0.9990909090909091
-2, 1.1723015262674257, -26.490983326637373, 0.9995454545454545
-1, 0.9811403330338152, -28.037147345752075, 1.0
0, 0.8146946197090205, -29.651872966295578, 1.0
1, 0.7461415800860152, -30.41534508356126, 1.0
2, 0.6750757738268797, -31.284719475435978, 1.0
3, 0.5921455342859913, -32.42320076561589, 1.0
4, 0.523536923466397, -33.49282360175138, 1.0
5, 0.47097578895261144, -34.41179828342587, 1.0
6, 0.45706575141754124, -34.67219632601081, 1.0
7, 0.43327505113469816, -35.13649628638, 1.0
8, 0.39943144299219924, -35.842924945856055, 1.0
9, 0.3839980919173014, -36.18518859734821, 1.0
10, 0.3633180500491427, -36.666030448488485, 1.0
11, 0.36131073643196027, -36.71415259335495, 1.0
12, 0.3494151077666117, -37.004936345537146, 1.0
