SNR, RMSE, NMSE, prob
-12, 4.1070615561805806, -15.6011457033732, 0.8581818181818182
-11, 2.695003801062046, -19.260582283481142, 0.95
-10, 1.5641436758169824, -23.98623707897199, 0.9936363636363637
-9, 1.1692149741480315, -26.513882565569272, 0.9981818181818182
-8, 0.9355504034244164, -28.450426114940925, 0.9995454545454545
-7, 0.7513624043016348, -30.354780716120047, 1.0
-6, 0.6405963292740526, -31.740081013590633, 1.0
-5, 0.5720775390156024, -32.72267200139369, 1.0
-4, 0.504074281609972, -33.82187913475456, 1.0
-3, 0.4676828865352435, -34.47274036295953, 1.0
-2, 0.4184386398116679, -35.43913429233497, 1.0
-1, 0.39519845290921535, -35.93546521934401, 1.0
0, 0.3818614674952383, -36.23365317642852, 1.0
1, 0.36556308538484295, -36.61252324432501, 1.0
2, 0.35239442299135193, -36.9311894001876, 1.0
3, 0.34522717826778626, -37.10967036267169, 1.0
4, 0.34085452953460066, -37.22038854112776, 1.0
5, 0.3341202868154055, -37.39371302669123, 1.0
6, 0.33001379432560574, -37.50112806198207, 1.0
7, 0.32417726704427946, -37.65611880174418, 1.0
8, 0.32515730480477095, -37.62989962699124, 1.0
9, 0.32192602588307784, -37.716648158661755, 1.0
10, 0.319516678191511, -37.78189927979967, 1.0
11, 0.3193743844012572, -37.78576833354394, 1.0
12, 0.3172323553850221, -37.84422041737839, 1.0
