SNR, RMSE, NMSE, prob
-12, 6.303138528632286, -11.880632903880993, 0.6245454545454545
-11, 4.914554610075937, -14.042086619202301, 0.7781818181818182
-10, 3.425333931968946, -17.17771160475889, 0.9018181818181819
-9, 2.2818114042006323, -20.706175013291286, 0.9627272727272728
-8, 1.2633690433192657, -25.84116530155283, 0.9945454545454545
-7, 1.0554463121042077, -27.403046993470127, 0.9954545454545455
-6, 0.7834091677417868, -29.991996938361872, 0.9981818181818182
-5, 0.5479428282020219, -33.09706499678355, 1.0
-4, 0.49834820061776375, -33.9211120418527, 1.0
-3, 0.4343675960661449, -35.11462154644387, 1.0
-2, 0.38965926083847874, -36.05806987906722, 1.0
-1, 0.3468693094740622, -37.0684524198016, 1.0
0, 0.33840977864012584, -37.282911843647796, 1.0
1, 0.3246297841835735, -37.64400266669715, 1.0
2, 0.3026117268789106, -38.25405485497947, 1.0
3, 0.29739257187428686, -38.405167599071085, 1.0
4, 0.28344504645053603, -38.82239250199853, 1.0
5, 0.27577422555752024, -39.06069646439748, 1.0
6, 0.2759100439234151, -39.05641972387083, 1.0
7, 0.2718145353264548, -39.18631639496332, 1.0
8, 0.26984107468653684, -39.24960877179183, 1.0
9, 0.26681846765201067, -39.34745221197679, 1.0
10, 0.2625991465966596, -39.48590372179295, 1.0
11, 0.26554144287940384, -39.389123725695555, 1.0
12, 0.26428677664139777, -39.43026125023617, 1.0
