SNR, RMSE, NMSE, prob
-12, 7.579013565431392, 0.5938764300349321, 0.45045454545454544
-11, 6.7837977236668, -0.3689194658136391, 0.5731818181818182
-10, 5.803636438807557, -1.7243732917746009, 0.7036363636363636
-9, 4.740886648703698, -3.4811858221617333, 0.8168181818181818
-8, 3.6347343819483116, -5.788923674383055, 0.9072727272727272
-7, 2.720122020505717, -8.30660954365321, 0.9577272727272728
-6, 1.7874683489125867, -11.953610064226892, 0.9890909090909091
-5, 1.282562796166117, -14.836804509923907, 0.9963636363636363
-4, 0.952995310916749, -17.41656199547378, 0.9990909090909091
-3, 0.8611985205779552, -18.296311762260615, 0.9990909090909091
-2, 0.7294534408771839, -19.738425719835867, 0.9995454545454545
-1, 0.6378979409244058, -20.903353264561776, 1.0
0, 0.5948566857852003, -21.510130321628225, 1.0
1, 0.5358817510828414, -22.416997906599264, 1.0
2, 0.5327485047997573, -22.467932467831993, 1.0
3, 0.5032964748421032, -22.96189949761583, 1.0
4, 0.47351820828251345, -23.491643600460414, 1.0
5, 0.48575098392868554, -23.270103488432667, 1.0
6, 0.46425139334333704, -23.663312957674556, 1.0
7, 0.4521514667351837, -23.892698402866476, 1.0
8, 0.4358567491548565, -24.211501761495555, 1.0
9, 0.4525859057913193, -23.88435676675849, 1.0
10, 0.43683304727150557, -24.19206753803204, 1.0
11, 0.45013815200723545, -23.9314608025363, 1.0
12, 0.4352991249824598, -24.222621375870112, 1.0
